AEZ,lat_r,lon_r,x,y,n_years,years_single,cluster_within_aez,dist_to_medoid,year_rule_ok,method,cluster_id,cluster_missing
AEZ7,28.898,34.4237,3321414.7654727856,3535972.8663718225,1,2012,0,218.04131406445558,FALSE,CLARA,NA,TRUE
AEZ7,28.6417,33.8875,3269678.822002256,3507222.879835539,1,2012,0,0,FALSE,CLARA,NA,TRUE
AEZ7,28.6475,33.891,3270016.523983134,3507874.2480963594,1,2012,0,733.7051445186976,FALSE,CLARA,NA,TRUE
AEZ7,28.6316,33.8827,3269215.6878570514,3506088.5164420437,1,2012,0,1225.2646836322674,FALSE,CLARA,NA,TRUE
AEZ7,28.56,33.9492,3275632.025493736,3498043.8273113766,1,2012,18,403.66802885999334,TRUE,CLARA,AEZ7_CLARA_18,FALSE
AEZ7,28.5579,33.9498,3275689.9172618873,3497807.7987461286,1,2012,18,443.4009098983373,TRUE,CLARA,AEZ7_CLARA_18,FALSE
AEZ7,28.5582,33.945,3275226.783116682,3497841.5173949064,1,2012,18,63.21414063984562,TRUE,CLARA,AEZ7_CLARA_18,FALSE
AEZ7,28.5591,33.9503,3275738.160402011,3497942.67277662,1,2012,18,484.52168635758767,TRUE,CLARA,AEZ7_CLARA_18,FALSE
AEZ7,28.5587,33.9453,3275255.729000758,3497897.7149337484,1,2012,18,0,TRUE,CLARA,AEZ7_CLARA_18,FALSE
AEZ7,28.5592,33.9486,3275574.133725585,3497953.9122111965,1,2012,18,323.32600078676614,TRUE,CLARA,AEZ7_CLARA_18,FALSE
AEZ7,28.5604,33.95,3275709.214517937,3498088.7846105155,1,2012,18,492.0942345436556,TRUE,CLARA,AEZ7_CLARA_18,FALSE
AEZ7,28.5585,33.9493,3275641.6741217608,3497875.2359495815,1,2012,18,386.5991996306746,TRUE,CLARA,AEZ7_CLARA_18,FALSE
AEZ7,28.5756,33.9444,3275168.8913485315,3499797.037983568,1,2012,18,1901.3071360040926,TRUE,CLARA,AEZ7_CLARA_18,FALSE
AEZ7,28.5804,33.9424,3274975.9187880303,3500336.4362059636,1,2012,0,2214.6150832616777,FALSE,CLARA,NA,TRUE
AEZ7,28.5741,33.9398,3274725.054459377,3499628.4710956644,1,2012,18,1810.2851601004975,TRUE,CLARA,AEZ7_CLARA_18,FALSE
AEZ7,-50.2167,-68.9333,-6651117.702419125,-5631920.533766188,1,2006,0,699.7733617288668,FALSE,CLARA,NA,TRUE
AEZ7,-48.6567,-69.5919,-6714663.566592364,-5501502.29604592,1,2008,24,0,TRUE,CLARA,AEZ7_CLARA_24,FALSE
AEZ7,-50.2121,-68.9394,-6651706.268728656,-5631542.020282848,1,2006,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-48.2669,-69.7633,-6731201.315027369,-5468277.962807776,1,2008,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-48.1025,-69.5,-6705796.477437307,-5454189.997265455,1,2008,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-47.8919,-69.1383,-6670897.389870559,-5436077.879673006,1,2008,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-48.8597,-67.6333,-6525685.538092961,-5518704.805369531,1,2008,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-48.0958,-69.3039,-6686875.517880107,-5453614.906300244,1,2008,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-48.13,-69.4992,-6705719.2884131065,-5456549.669407318,1,2008,0,2360.9342986499064,FALSE,CLARA,NA,TRUE
AEZ7,-49.4178,-68.7058,-6629167.0736620445,-5565643.648100463,1,2008,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-49.6558,-68.2089,-6581223.041005374,-5585501.229821665,1,2006,0,87.69348558187446,FALSE,CLARA,NA,TRUE
AEZ7,-49.6553,-68.2097,-6581300.230029576,-5585459.61249407,1,2006,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-46.6472,-68.6881,-6627459.2665016055,-5327550.158872365,1,2008,0,4023.158878834919,FALSE,CLARA,NA,TRUE
AEZ7,-46.6892,-68.7044,-6629031.992869696,-5331253.176443949,1,2008,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-46.2438,-68.787,-6637001.759618418,-5291839.227373632,1,2008,33,7129.681433445074,TRUE,CLARA,AEZ7_CLARA_33,FALSE
AEZ7,-46.5266,-68.995,-6657070.905910606,-5316901.430766224,1,2008,34,0,TRUE,CLARA,AEZ7_CLARA_34,FALSE
AEZ7,-46.5086,-68.9926,-6656839.338838003,-5315310.063151193,1,2008,34,1608.1275432264658,TRUE,CLARA,AEZ7_CLARA_34,FALSE
AEZ7,-49.1223,-72.9104,-7034853.287604965,-5540855.779917678,1,2012,35,0,TRUE,CLARA,AEZ7_CLARA_35,FALSE
AEZ7,-47.2209,-70.3289,-6785773.955137276,-5377885.211961003,1,2009,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-48.6706,-69.6961,-6724717.436994509,-5502682.392042006,1,2009,24,10122.891712505405,TRUE,CLARA,AEZ7_CLARA_24,FALSE
AEZ7,-49.2005,-68.4708,-6606492.797803084,-5547429.823592421,1,2009,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-49.5029,-70.5852,-6810503.388765581,-5572754.964496544,1,2009,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-48.4365,-68.1478,-6575327.729282045,-5482764.682108215,1,2009,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-49.1678,-72.4836,-6993672.943193882,-5544682.079250195,1,2011,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-49.1076,-72.91,-7034814.693092865,-5539618.848777645,1,2011,35,1237.5331032124363,TRUE,CLARA,AEZ7_CLARA_35,FALSE
AEZ7,-47.6796,-67.702,-6532314.145546196,-5417745.758847353,1,2006,0,3712.4816204106455,FALSE,CLARA,NA,TRUE
AEZ7,-47.7011,-67.6687,-6529101.15241384,-5419605.649949897,1,2006,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-47.693600000000004,-67.9597,-6557178.659966852,-5418956.93675164,1,2006,0,3454.2088329819962,FALSE,CLARA,NA,TRUE
AEZ7,-49.9936,-70.8954,-6840433.432899408,-5613521.104231862,1,2013,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-47.6756,-67.9172,-6553077.993056188,-5417399.6490383,1,2006,0,1686.1355426894277,FALSE,CLARA,NA,TRUE
AEZ7,-47.693600000000004,-67.9239,-6553724.45113387,-5418956.93675164,1,2006,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-46.3469,-68.8741,-6645405.714628271,-5300990.962596557,1,2007,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-46.5178,-69,-6657553.337311859,-5316123.493844826,1,2007,34,915.3829311222855,TRUE,CLARA,AEZ7_CLARA_34,FALSE
AEZ7,-46.2272,-69.5686,-6712415.43626252,-5290364.128984221,1,2007,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-46.2447,-69.5686,-6712415.43626252,-5291919.189998841,1,2007,0,1555.061014619656,FALSE,CLARA,NA,TRUE
AEZ7,-46.2028,-68.7058,-6629167.0736620445,-5288195.112668407,1,2007,33,1525.1853275044357,TRUE,CLARA,AEZ7_CLARA_33,FALSE
AEZ7,-46.2119,-68.7192,-6630459.989817408,-5289004.160317458,1,2007,33,0,TRUE,CLARA,AEZ7_CLARA_33,FALSE
AEZ7,-46.564,-69.1681,-6673772.681022034,-5320206.274478149,1,2007,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-46.0375,-69.5842,-6713920.622234433,-5273475.888844964,1,2007,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-46.4208,-69.1889,-6675779.595651255,-5307540.2689938685,1,2007,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-46.5344,-68.9725,-6654899.964604959,-5317590.861756316,1,2007,34,2277.7842836104446,TRUE,CLARA,AEZ7_CLARA_34,FALSE
AEZ7,-46.4856,-70.0586,-6759693.713585459,-5313275.891738136,1,2007,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-46.7013,-69.6013,-6715570.537626724,-5332319.470953065,1,2007,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-46.9322,-69.8892,-6743348.937710958,-5352621.92683755,1,2007,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-46.4432,-70.2767,-6780737.3713081805,-5309523.715314126,1,2007,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-46.5317,-70.8139,-6832569.801058961,-5317352.223629462,1,2007,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-46.4525,-70.7498,-6826385.030494877,-5310346.963267045,1,2007,0,9344.787834702456,FALSE,CLARA,NA,TRUE
AEZ7,-46.9917,-71.5975,-6908176.450263563,-5357839.649127809,1,2007,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-46.7182,-70.8548,-6836516.089921222,-5333808.363440718,1,2010,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-47.0208,-70.7132,-6822853.632637695,-5360389.422676977,1,2010,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-47.2611,-69.8222,-6736884.356934146,-5381392.263034507,1,2010,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-47.2347,-69.3333,-6689712.214519482,-5379089.421243643,1,2010,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-50.2463,-69.0052,-6658055.0659691645,-5634355.322289316,1,2006,0,6944.198627681168,FALSE,CLARA,NA,TRUE
AEZ7,-47.1281,-69.4406,-6700065.192390405,-5369779.30330563,1,2010,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-47.0558,-69.55,-6710620.791449852,-5363454.343093057,1,2010,0,12305.518810453987,FALSE,CLARA,NA,TRUE
AEZ7,-47.7123,-70.8251,-6833650.447397771,-5420574.223373298,1,2010,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-48.43,-70.4633,-6798741.711202997,-5482210.350140755,1,2010,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-49.067,-70.2597,-6779097.104543912,-5536200.680927738,1,2010,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-49.7054,-69.1583,-6672827.115475575,-5589627.567110149,1,2010,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-50.3244,-68.8709,-6645096.95853147,-5640772.366159046,1,2006,0,5779.90991512561,FALSE,CLARA,NA,TRUE
AEZ7,-50.3478,-68.9274,-6650548.433365646,-5642692.986048383,1,2006,0,0,FALSE,CLARA,NA,TRUE
AEZ7,-50.2985,-69.0047,-6658006.82282904,-5638645.4611006575,1,2006,0,8485.872470767166,FALSE,CLARA,NA,TRUE
AEZ16,49.3114,19.8326,1913573.8017039301,5556735.251288784,1,2006,0,0,FALSE,CLARA,NA,TRUE
AEZ16,49.5042,20.1858,1947652.7558885468,5572863.50330061,1,2006,0,4500.795203636201,FALSE,CLARA,NA,TRUE
AEZ16,49.5444,20.2336,1952264.8000845395,5576218.449551781,1,2006,0,2127.136976018177,FALSE,CLARA,NA,TRUE
AEZ16,49.5489,20.2119,1950171.047803095,5576593.833486826,1,2006,0,0,FALSE,CLARA,NA,TRUE
AEZ16,-51.8189,-71.7383,-6921761.718522889,-5761545.191460025,1,2011,0,4700.54626785875,FALSE,CLARA,NA,TRUE
AEZ16,-51.7278,-72.0843,-6955145.9714897,-5754294.059523794,1,2011,0,0,FALSE,CLARA,NA,TRUE
AEZ16,-51.776,-71.7718,-6924994.008911293,-5758132.357731096,1,2011,0,0,FALSE,CLARA,NA,TRUE
AEZ16,-51.6684,-71.954,-6942573.809173007,-5749558.300396947,1,2010,0,0,FALSE,CLARA,NA,TRUE
AEZ16,-54.3659,-67.8643,-6547973.868830916,-5958337.973878775,1,2008,6,0,TRUE,CLARA,AEZ16_CLARA_6,FALSE
AEZ16,-54.3654,-67.8645,-6547993.166086968,-5958300.480254467,1,2008,6,42.16818652628964,TRUE,CLARA,AEZ16_CLARA_6,FALSE
AEZ16,-54.3629,-67.8696,-6548485.246116246,-5958113.0053489255,2,NA,6,558.6748315206356,TRUE,CLARA,AEZ16_CLARA_6,FALSE
AEZ16,-54.365,-67.8716,-6548678.218676749,-5958270.485029388,2,NA,6,707.5757557440043,TRUE,CLARA,AEZ16_CLARA_6,FALSE
AEZ16,-54.3699,-67.8752,-6549025.569285652,-5958637.906591046,2,NA,6,1093.6331553049883,TRUE,CLARA,AEZ16_CLARA_6,FALSE
AEZ16,-54.3504,-67.8853,-6550000.080716185,-5957175.461232182,1,2007,0,377.4909474088083,FALSE,CLARA,NA,TRUE
AEZ16,-54.8482,-68.595,-6618476.393810246,-5994293.250655853,1,2008,8,1137.2884718650578,TRUE,CLARA,AEZ16_CLARA_8,FALSE
AEZ16,-54.849,-68.5949,-6618466.745182221,-5994352.539276227,1,2008,8,1144.5881398863266,TRUE,CLARA,AEZ16_CLARA_8,FALSE
AEZ16,-54.8496,-68.5951,-6618486.042438271,-5994397.004976867,1,2008,8,1177.0680191613408,TRUE,CLARA,AEZ16_CLARA_8,FALSE
AEZ16,-54.8494,-68.5964,-6618611.474602599,-5994382.183149476,1,2008,8,1291.5707594990267,TRUE,CLARA,AEZ16_CLARA_8,FALSE
AEZ16,-54.851,-68.5947,-6618447.447926172,-5994500.755729569,1,2008,8,1180.5091088014042,TRUE,CLARA,AEZ16_CLARA_8,FALSE
AEZ16,-54.8506,-68.5902,-6618013.259665042,-5994471.113021484,1,2008,8,789.6405682899992,TRUE,CLARA,AEZ16_CLARA_8,FALSE
AEZ16,-54.8509,-68.5835,-6617366.801587362,-5994493.345079858,1,2008,8,489.2382864296505,TRUE,CLARA,AEZ16_CLARA_8,FALSE
AEZ16,-54.8517,-68.5799,-6617019.450978458,-5994552.629767774,1,2008,8,654.3863769104908,TRUE,CLARA,AEZ16_CLARA_8,FALSE
AEZ16,-54.35,-67.8814,-6549623.784223206,-5957145.455153675,1,2007,0,0,FALSE,CLARA,NA,TRUE
AEZ16,-54.8512,-68.5896,-6617955.367896892,-5994515.57697437,1,2008,8,772.4312921304833,TRUE,CLARA,AEZ16_CLARA_8,FALSE
AEZ16,-54.8339,-68.501,-6609406.683466663,-5993233.270023662,1,2008,9,2538.605573606051,TRUE,CLARA,AEZ16_CLARA_9,FALSE
AEZ16,-54.8341,-68.5021,-6609512.818374937,-5993248.097494255,1,2008,9,2628.9466547689253,TRUE,CLARA,AEZ16_CLARA_9,FALSE
AEZ16,-54.8366,-68.4911,-6608451.469292178,-5993433.4347333945,1,2008,9,1605.2162498376838,TRUE,CLARA,AEZ16_CLARA_9,FALSE
AEZ16,-54.8375,-68.4897,-6608316.388499826,-5993500.153354501,1,2008,9,1455.812301784597,TRUE,CLARA,AEZ16_CLARA_9,FALSE
AEZ16,-54.8382,-68.488,-6608152.361823401,-5993552.044595998,1,2008,9,1291.78627154403,TRUE,CLARA,AEZ16_CLARA_9,FALSE
AEZ16,-54.3483,-67.8773,-6549228.190474179,-5957017.926091461,1,2007,0,415.64176399733157,FALSE,CLARA,NA,TRUE
AEZ16,-54.6387,-67.989,-6560005.707978204,-5978726.974866049,1,2008,0,84.182149610848,FALSE,CLARA,NA,TRUE
AEZ16,-54.6398,-67.9888,-6559986.410722152,-5978808.915394617,1,2008,0,0,FALSE,CLARA,NA,TRUE
AEZ16,-54.6423,-67.9884,-6559947.816210053,-5978995.135698334,1,2008,0,190.17764821521033,FALSE,CLARA,NA,TRUE
AEZ16,-54.6265,-67.9877,-6559880.275813878,-5977818.032621458,1,2008,0,996.5506955985237,FALSE,CLARA,NA,TRUE
AEZ16,-54.6129,-67.9203,-6553377.100524967,-5976804.467055427,1,2008,0,6906.576172540638,FALSE,CLARA,NA,TRUE
AEZ16,-54.3699,-67.8771,-6549208.893218128,-5958637.906591046,1,2009,6,1270.9228414422737,TRUE,CLARA,AEZ16_CLARA_6,FALSE
AEZ16,-54.3698,-67.8782,-6549315.028126405,-5958630.408626028,1,2009,6,1372.6712415134261,TRUE,CLARA,AEZ16_CLARA_6,FALSE
AEZ16,-54.3723,-67.879,-6549392.217150604,-5958817.852323881,1,2009,6,1497.3293819470598,TRUE,CLARA,AEZ16_CLARA_6,FALSE
AEZ16,-54.3626,-67.8562,-6547192.3299608845,-5958090.507600462,1,2009,6,819.7820224128526,TRUE,CLARA,AEZ16_CLARA_6,FALSE
AEZ16,-54.346,-67.8731,-6548822.948097124,-5956845.37845208,1,2007,0,855.2102242599731,FALSE,CLARA,NA,TRUE
AEZ16,-54.3621,-67.8568,-6547250.2217290355,-5958053.0109912185,1,2009,6,777.7332289055272,TRUE,CLARA,AEZ16_CLARA_6,FALSE
AEZ16,-54.3615,-67.858,-6547366.005265336,-5958008.014463148,1,2009,6,691.6439331913047,TRUE,CLARA,AEZ16_CLARA_6,FALSE
AEZ16,-54.3608,-67.8578,-6547346.708009285,-5957955.517690641,1,2009,6,734.5770429507857,TRUE,CLARA,AEZ16_CLARA_6,FALSE
AEZ16,-54.8485,-68.4772,-6607110.3099966915,-5994315.4840250295,1,2009,9,0,TRUE,CLARA,AEZ16_CLARA_9,FALSE
AEZ16,-54.8483,-68.4769,-6607081.364112616,-5994300.66179712,1,2009,9,32.520188270231706,TRUE,CLARA,AEZ16_CLARA_9,FALSE
AEZ16,-54.8502,-68.475,-6606898.040180137,-5994441.470022105,1,2009,9,246.84194635225433,TRUE,CLARA,AEZ16_CLARA_9,FALSE
AEZ16,-54.8515,-68.4686,-6606280.527986533,-5994537.808705032,1,2009,9,859.0497353011018,TRUE,CLARA,AEZ16_CLARA_9,FALSE
AEZ16,-54.8534,-68.4604,-6605489.340488477,-5994678.60586076,1,2009,9,1661.1440678481003,TRUE,CLARA,AEZ16_CLARA_9,FALSE
AEZ16,-54.8542,-68.4653,-6605962.123261706,-5994737.886907399,1,2009,9,1223.4201949578237,TRUE,CLARA,AEZ16_CLARA_9,FALSE
AEZ16,-54.8531,-68.4633,-6605769.150701202,-5994656.375167866,1,2009,9,1383.8045480274036,TRUE,CLARA,AEZ16_CLARA_9,FALSE
AEZ16,-54.3465,-67.8733,-6548842.245353174,-5956882.889622356,1,2007,0,824.4656837052969,FALSE,CLARA,NA,TRUE
AEZ16,-54.8511,-68.4762,-6607013.82371644,-5994508.166361072,1,2009,9,215.4903359772273,TRUE,CLARA,AEZ16_CLARA_9,FALSE
AEZ16,-54.4769,-67.2808,-6491674.124304518,-5966650.357875167,1,2009,0,36.6228183322514,FALSE,CLARA,NA,TRUE
AEZ16,-54.4771,-67.2825,-6491838.150980945,-5966665.3150068065,1,2009,0,140.16081582490193,FALSE,CLARA,NA,TRUE
AEZ16,-54.4766,-67.2811,-6491703.070188592,-5966627.922041825,1,2009,0,0,FALSE,CLARA,NA,TRUE
AEZ16,-54.3824,-67.2466,-6488374.293519937,-5959575.009736597,1,2009,0,524.7566944453722,FALSE,CLARA,NA,TRUE
AEZ16,-54.3828,-67.2442,-6488142.726447335,-5959604.992369006,1,2009,0,701.7334515779156,FALSE,CLARA,NA,TRUE
AEZ16,-54.383,-67.2443,-6488152.37507536,-5959619.983576647,1,2009,0,686.4449849038095,FALSE,CLARA,NA,TRUE
AEZ16,-54.3636,-67.2812,-6491712.7188166175,-5958165.499462184,1,2009,13,233.24849372150754,TRUE,CLARA,AEZ16_CLARA_13,FALSE
AEZ16,-54.3609,-67.28,-6491596.935280317,-5957963.017283844,1,2009,13,0,TRUE,CLARA,AEZ16_CLARA_13,FALSE
AEZ16,-54.3618,-67.2798,-6491577.638024268,-5958030.51280859,1,2009,13,70.19992843183653,TRUE,CLARA,AEZ16_CLARA_13,FALSE
AEZ16,-54.3443,-67.8695,-6548475.597488221,-5956717.8370910175,1,2007,0,1225.2305847911189,FALSE,CLARA,NA,TRUE
AEZ16,-54.387,-67.2507,-6488769.887268965,-5959919.792529229,1,2009,0,0,FALSE,CLARA,NA,TRUE
AEZ16,-54.3867,-67.2531,-6489001.454341569,-5959897.307862097,1,2009,0,232.65611827403075,FALSE,CLARA,NA,TRUE
AEZ16,-54.3868,-67.2531,-6489001.454341569,-5959904.802769238,1,2009,0,232.0517227234127,FALSE,CLARA,NA,TRUE
AEZ16,-54.861,-68.5606,-6615157.265769615,-5995241.728756187,1,2009,14,337.24236360829957,TRUE,CLARA,AEZ16_CLARA_14,FALSE
AEZ16,-54.8609,-68.5615,-6615244.103421841,-5995234.319927196,1,2009,14,253.73665903849326,TRUE,CLARA,AEZ16_CLARA_14,FALSE
AEZ16,-54.8597,-68.5625,-6615340.589702091,-5995145.412559083,1,2009,14,135.8911256135953,TRUE,CLARA,AEZ16_CLARA_14,FALSE
AEZ16,-54.8595,-68.5639,-6615475.670494445,-5995130.594409479,1,2009,14,0,TRUE,CLARA,AEZ16_CLARA_14,FALSE
AEZ16,-54.8587,-68.5649,-6615572.156774694,-5995071.321082754,1,2009,14,113.2383748443651,TRUE,CLARA,AEZ16_CLARA_14,FALSE
AEZ16,-54.8584,-68.5681,-6615880.912871498,-5995049.0932848025,1,2009,14,413.3567677963946,TRUE,CLARA,AEZ16_CLARA_14,FALSE
AEZ16,-54.8563,-68.5751,-6616556.316833255,-5994893.494110808,1,2009,14,1106.3512377241775,TRUE,CLARA,AEZ16_CLARA_14,FALSE
AEZ16,-54.3654,-67.8511,-6546700.249931604,-5958300.480254467,1,2007,6,1274.170660684094,TRUE,CLARA,AEZ16_CLARA_6,FALSE
AEZ16,-54.8557,-68.5771,-6616749.289393756,-5994849.035729157,1,2009,8,1052.1762288053037,TRUE,CLARA,AEZ16_CLARA_8,FALSE
AEZ16,-54.8443,-68.5836,-6617376.450215386,-5994004.201946526,1,2009,8,0,TRUE,CLARA,AEZ16_CLARA_8,FALSE
AEZ16,-54.8437,-68.5847,-6617482.585123662,-5993959.730456677,1,2009,8,115.07533256105812,TRUE,CLARA,AEZ16_CLARA_8,FALSE
AEZ16,-54.8425,-68.5853,-6617540.476891812,-5993870.785510932,1,2009,8,211.4348501685638,TRUE,CLARA,AEZ16_CLARA_8,FALSE
AEZ16,-54.8407,-68.5774,-6616778.23527783,-5993737.363177228,1,2009,8,655.0298010901988,TRUE,CLARA,AEZ16_CLARA_8,FALSE
AEZ16,-54.8398,-68.5746,-6616508.073693128,-5993670.649798626,1,2009,8,930.233744699313,TRUE,CLARA,AEZ16_CLARA_8,FALSE
AEZ16,-54.8377,-68.5739,-6616440.533296952,-5993514.979514513,1,2009,8,1056.0677375035018,TRUE,CLARA,AEZ16_CLARA_8,FALSE
AEZ16,-54.8355,-68.5698,-6616044.939547924,-5993351.887749757,1,2009,8,1482.7118630642362,TRUE,CLARA,AEZ16_CLARA_8,FALSE
AEZ16,-54.8358,-68.5688,-6615948.453267672,-5993374.128054635,1,2009,8,1560.8229854547076,TRUE,CLARA,AEZ16_CLARA_8,FALSE
AEZ16,-54.364,-67.8525,-6546835.330723956,-5958195.495700338,1,2007,6,1147.4184294882073,TRUE,CLARA,AEZ16_CLARA_6,FALSE
AEZ16,-54.4929,-67.4361,-6506658.443627483,-5967846.69938574,1,2009,0,1548.5882533370677,FALSE,CLARA,NA,TRUE
AEZ16,-54.491,-67.4349,-6506542.660091181,-5967704.658102874,1,2009,0,1577.6461434748371,FALSE,CLARA,NA,TRUE
AEZ16,-54.4887,-67.4353,-6506581.254603281,-5967532.7046396965,1,2009,0,1472.0767914133435,FALSE,CLARA,NA,TRUE
AEZ16,-54.4815,-67.4495,-6507951.359782844,-5966994.35356767,1,2009,0,0,FALSE,CLARA,NA,TRUE
AEZ16,-54.4806,-67.449,-6507903.116642719,-5966927.053079281,1,2009,0,82.8055330669634,FALSE,CLARA,NA,TRUE
AEZ16,-54.4661,-67.5186,-6514618.561748182,-5965842.56515393,1,2009,0,6765.958808375897,FALSE,CLARA,NA,TRUE
AEZ16,-54.363,-67.8532,-6546902.871120132,-5958120.504562233,1,2007,6,1092.8536041674588,TRUE,CLARA,AEZ16_CLARA_6,FALSE
AEZ16,-54.4637,-67.5003,-6512852.862819591,-5965663.026965309,1,2009,0,5079.090719941138,FALSE,CLARA,NA,TRUE
AEZ16,-54.4881,-67.4345,-6506504.065579081,-5967487.845638048,1,2009,0,1529.1157365521578,FALSE,CLARA,NA,TRUE
AEZ16,-54.3849,-67.8572,-6547288.816241137,-5959762.396439187,1,2010,16,223.2576108490871,TRUE,CLARA,AEZ16_CLARA_16,FALSE
AEZ16,-54.3865,-67.8573,-6547298.46486916,-5959882.317993529,1,2010,16,302.2280766940085,TRUE,CLARA,AEZ16_CLARA_16,FALSE
AEZ16,-54.3873,-67.8578,-6547346.708009285,-5959942.277033499,1,2010,16,331.9155686418291,TRUE,CLARA,AEZ16_CLARA_16,FALSE
AEZ16,-54.3881,-67.8582,-6547385.302521386,-5960002.234915317,1,2010,16,377.3868504023577,TRUE,CLARA,AEZ16_CLARA_16,FALSE
AEZ16,-54.385,-67.8587,-6547433.545661511,-5959769.891672049,1,2010,16,140.3286232368666,TRUE,CLARA,AEZ16_CLARA_16,FALSE
AEZ16,-54.3832,-67.8591,-6547472.14017361,-5959634.9747119015,1,2010,16,0,TRUE,CLARA,AEZ16_CLARA_16,FALSE
AEZ16,-54.3897,-67.8607,-6547626.518222013,-5960122.147204453,1,2010,16,511.0475705132012,TRUE,CLARA,AEZ16_CLARA_16,FALSE
AEZ16,-54.3902,-67.8613,-6547684.409990164,-5960159.618844737,1,2010,16,565.9593104976291,TRUE,CLARA,AEZ16_CLARA_16,FALSE
AEZ16,-54.3621,-67.8549,-6547066.897796557,-5958053.0109912185,1,2007,6,950.6841244331915,TRUE,CLARA,AEZ16_CLARA_6,FALSE
AEZ16,-54.3498,-67.9124,-6552614.858910985,-5957130.452005896,1,2007,0,2991.112315229106,FALSE,CLARA,NA,TRUE
AEZ16,-54.3726,-67.8551,-6547086.195052606,-5958840.344807749,1,2010,16,883.397034747633,TRUE,CLARA,AEZ16_CLARA_16,FALSE
AEZ16,-54.3718,-67.8559,-6547163.3840768095,-5958780.364488927,1,2010,6,923.3607034030111,TRUE,CLARA,AEZ16_CLARA_6,FALSE
AEZ16,-54.3909,-67.8618,-6547732.653130289,-5960212.078381064,1,2010,16,633.1789996192055,TRUE,CLARA,AEZ16_CLARA_16,FALSE
AEZ16,-54.3912,-67.8608,-6547636.166850038,-5960234.560768037,1,2010,16,621.6173978357688,TRUE,CLARA,AEZ16_CLARA_16,FALSE
AEZ16,-54.3857,-67.8417,-6545793.278897247,-5959822.357795416,1,2010,16,1689.286122969942,TRUE,CLARA,AEZ16_CLARA_16,FALSE
AEZ16,-54.36,-67.8549,-6547066.897796557,-5957895.520293822,1,2007,6,1009.1390548397344,TRUE,CLARA,AEZ16_CLARA_6,FALSE
AEZ16,-54.3539,-67.8579,-6547356.356637312,-5957438.002074391,1,2007,6,1091.4534153757468,TRUE,CLARA,AEZ16_CLARA_6,FALSE
AEZ16,-54.3413,-67.8543,-6547009.006028407,-5956492.751350457,1,2007,6,2082.259927741061,TRUE,CLARA,AEZ16_CLARA_6,FALSE
AEZ16,-54.3569,-67.8843,-6549903.594435934,-5957663.0194460945,1,2007,0,588.3592031527947,FALSE,CLARA,NA,TRUE
AEZ16,-54.3622,-67.8904,-6550492.160745465,-5958060.510349244,1,2007,0,1261.508539546331,FALSE,CLARA,NA,TRUE
AEZ16,-54.3684,-67.8607,-6547626.518222013,-5958525.4352161065,1,2007,6,394.70773807901986,TRUE,CLARA,AEZ16_CLARA_6,FALSE
AEZ16,-54.3675,-67.8609,-6547645.815478063,-5958457.95043724,1,2007,6,349.3041323816508,TRUE,CLARA,AEZ16_CLARA_6,FALSE
AEZ16,-54.3527,-67.906,-6551997.34671738,-5957347.99056746,1,2007,0,2382.187966467978,FALSE,CLARA,NA,TRUE
AEZ16,-54.3702,-67.8757,-6549073.812425776,-5958660.400377556,1,2007,6,1146.226312292448,TRUE,CLARA,AEZ16_CLARA_6,FALSE
