sample_id,phylo_div,SR
SS1_2011__Mulder 2 B747 427__2009-04-30,5,1
SS1_2011__Mulder 2 B748 428__2009-04-30,5,1
SS1_2011__Mulder 2 B749 429__2009-04-30,5,1
SS1_2011__Mulder 2 B750 430__2009-04-30,5,1
SS1_2011__Mulder 2 B751 431__2009-04-30,5,1
SS1_2011__Mulder 2 B752 432__2009-04-30,5,1
SS1_2011__Mulder 2 B753 433__2009-03-02,5,1
SS1_2011__Mulder 2 B754 434__2009-03-02,5,1
SS1_2011__Mulder 2 B755 435__2009-03-02,5,1
SS1_2011__Mulder 2 B756 436__2009-03-02,5,1
SS1_2011__Mulder 2 B757 437__2009-03-02,5,1
SS1_2011__Mulder 2 B760 438__2009-03-02,5,1
SS1_2011__Mulder 2 B761 439__2009-03-02,5,1
SS1_2011__Mulder 2 B762 440__2009-03-02,5,1
SS1_2011__Mulder 2 B763 441__2009-05-16,5,1
SS1_2011__Mulder 2 B764 442__2009-05-16,5,1
SS1_2011__Mulder 2 B765 443__2009-04-30,5,1
SS1_2011__Mulder 2 B766 444__2009-05-16,5,1
SS1_2011__Mulder 2 B767 445__2009-05-16,5,1
SS1_2011__Mulder 2 B768 446__2009-05-16,5,1
SS1_2011__Mulder 2 B769 447__2009-05-16,5,1
SS1_2011__Mulder 2 B770 448__2009-05-16,5,1
SS1_2011__Mulder 2 B771 449__2009-05-16,5,1
SS1_2011__Mulder 2 B772 450__2009-05-16,5,1
SS1_2011__Mulder 2 B779 451__2010-04-30,5,1
SS1_2011__Mulder 2 B780 452__2010-04-30,5,1
SS1_2011__Mulder 2 B781 453__2010-04-30,5,1
SS1_2011__Mulder 2 B782 454__2010-04-30,5,1
SS1_2011__Mulder 2 B783 455__2010-04-30,5,1
SS1_2011__Mulder 2 B784 456__2010-04-30,5,1
SS1_2011__Mulder 2 B785 457__2010-04-30,5,1
SS1_2011__Mulder 2 B786 458__2010-04-30,5,1
SS1_2011__Mulder 2 B787 459__2010-04-30,5,1
SS1_2011__Mulder 2 B788 460__2010-04-30,5,1
SS1_2011__Mulder 2 B799 461__2010-05-16,5,1
SS1_2011__Mulder 2 B800 462__2010-05-16,5,1
SS1_2011__Mulder 2 B801 463__2010-05-16,5,1
SS1_2011__Mulder 2 B802 464__2010-05-16,5,1
SS1_2011__Mulder 2 B803 465__2010-05-16,5,1
SS1_2011__Mulder 2 B804 466__2010-05-16,5,1
SS1_2011__Mulder 2 B805 467__2010-05-16,5,1
SS1_2011__Mulder 2 B806 468__2010-05-16,5,1
SS1_2011__Mulder 2 B807 469__2010-05-16,5,1
SS1_2011__Mulder 2 B808 470__2010-05-16,5,1
SS1_2011__Mulder 2 B809 471__2010-04-30,5,1
SS1_2011__Mulder 2 B810 472__2010-04-30,5,1
SS1_2011__Mulder 2 B811 473__2010-04-30,5,1
SS1_2011__Mulder 2 B812 474__2010-04-30,5,1
SS1_2011__Mulder 2 B813 475__2010-04-30,5,1
SS1_2011__Mulder 2 B814 476__2010-04-30,5,1
SS1_2011__Mulder 2 B815 477__2010-04-30,5,1
SS1_2011__Mulder 2 B816 478__2010-04-30,5,1
SS1_2011__Mulder 2 B817 479__2010-04-30,5,1
SS1_2011__Mulder 2 B818 480__2010-04-30,5,1
SS1_2011__Mulder 2 B819 481__2010-04-30,5,1
SS1_2011__Mulder 2 B820 482__2010-04-30,5,1
SS1_2011__Mulder 2 B821 483__2010-04-30,5,1
SS1_2011__Mulder 2 B822 484__2010-04-30,5,1
SS1_2011__Mulder 2 B823 485__2010-04-30,5,1
SS1_2011__Mulder 2 B824 486__2010-04-30,5,1
SS1_2011__Mulder 2 B825 487__2010-04-30,5,1
SS1_2011__Mulder 2 B826 488__2010-04-30,5,1
SS1_2011__Mulder 2 B827 489__2010-04-30,5,1
SS1_2011__Mulder 2 B828 490__2010-04-30,5,1
SS1_2011__Mulder 2 B829 491__2010-05-16,5,1
SS1_2011__Mulder 2 B830 492__2010-05-16,5,1
SS1_2011__Mulder 2 B831 493__2010-05-16,5,1
SS1_2011__Mulder 2 B832 494__2010-05-16,5,1
SS1_2011__Mulder 2 B833 495__2010-05-16,5,1
SS1_2011__Mulder 2 B834 496__2010-05-16,5,1
SS1_2011__Mulder 2 B835 497__2010-05-16,5,1
SS1_2011__Mulder 2 B836 498__2010-05-16,5,1
SS1_2011__Mulder 2 B837 499__2010-05-16,5,1
SS1_2011__Mulder 2 B838 500__2010-05-16,5,1
SS1_2011__Mulder 2 B839 501__2010-05-16,5,1
SS1_2011__Mulder 2 B840 502__2010-05-16,5,1
SS1_2011__Mulder 2 B841 503__2010-05-16,5,1
SS1_2011__Mulder 2 B842 504__2010-05-16,5,1
SS1_2011__Mulder 2 B843 505__2010-05-16,5,1
SS1_2011__Mulder 2 B844 506__2010-05-16,5,1
SS1_2011__Mulder 2 B845 507__2010-05-16,5,1
SS1_2011__Mulder 2 B846 508__2010-05-16,5,1
SS1_2011__Mulder 2 B847 509__2010-05-16,5,1
SS1_2011__Mulder 2 B848 510__2010-05-16,5,1
SS1_2011__Mulder 3 B244 50__2000-05-16,34,24
SS1_2011__Mulder 3 B245 51__2000-05-16,31,21
SS1_2011__Mulder 3 B246 52__2000-05-16,36,26
SS1_2011__Mulder 3 B247 53__2000-05-16,31,21
SS1_2011__Mulder 3 B248 54__2000-05-16,36,26
SS1_2011__Mulder 3 B249 55__2000-05-16,34,24
SS1_2011__Mulder 3 B250 56__2000-05-16,35,25
SS1_2011__Mulder 3 B251 57__2000-05-16,28,18
SS1_2011__Mulder 3 B252 58__2000-05-16,38,28
SS1_2011__Mulder 3 B253 59__2000-05-16,32,22
SS1_2011__Mulder 3 B254 60__2000-05-16,35,25
SS1_2011__Mulder 3 B255 61__2000-05-16,38,28
SS1_2011__Mulder 3 B256 62__2000-05-16,29,19
SS1_2011__Mulder 3 B257 63__2000-05-16,33,23
SS1_2011__Mulder 3 B258 64__2000-05-16,45,35
SS1_2011__Mulder 3 B259 65__2000-05-16,27,17
SS1_2011__Mulder 3 B260 66__2000-05-16,28,18
SS1_2011__Mulder 3 B261 67__2000-05-16,27,17
SS1_2011__Mulder 3 B262 68__2000-05-16,25,16
SS1_2011__Mulder 3 B263 69__2000-05-16,37,27
SS1_2011__Mulder 3 B264 70__2000-08-16,43,32
SS1_2011__Mulder 3 B265 71__2000-08-16,43,32
SS1_2011__Mulder 3 B266 72__2000-08-16,52,41
SS1_2011__Mulder 3 B267 73__2000-08-16,47,36
SS1_2011__Mulder 3 B268 74__2000-08-16,53,42
SS1_2011__Mulder 3 B269 75__2000-08-16,46,35
SS1_2011__Mulder 3 B270 76__2000-08-16,43,32
SS1_2011__Mulder 3 B271 77__2000-08-16,34,25
SS1_2011__Mulder 3 B272 78__2000-08-16,43,32
SS1_2011__Mulder 3 B273 79__2000-08-16,45,34
SS1_2011__Mulder 3 B275 80__2000-08-16,52,41
SS1_2011__Mulder 3 B276 81__2000-08-16,56,45
SS1_2011__Mulder 3 B277 82__2000-08-16,51,40
SS1_2011__Mulder 3 B278 83__2000-08-16,48,37
SS1_2011__Mulder 3 B279 84__2000-08-16,50,39
SS1_2011__Mulder 3 B280 85__2000-08-16,51,40
SS1_2011__Mulder 3 B281 86__2000-08-16,52,41
SS1_2011__Mulder 3 B282 87__2000-08-16,50,39
SS1_2011__Mulder 3 B283 88__2000-08-16,50,39
SS1_2011__Mulder 3 B284 89__2000-04-30,34,24
SS1_2011__Mulder 3 B285 90__2000-04-30,30,20
SS1_2011__Mulder 3 B287 91__2000-04-30,24,14
SS1_2011__Mulder 3 B289 92__2000-04-30,31,21
SS1_2011__Mulder 3 B290 93__2000-04-30,28,18
SS1_2011__Mulder 3 B292 94__2000-04-30,24,14
SS1_2011__Mulder 3 B302 95__2001-03-02,26,16
SS1_2011__Mulder 3 B303 96__2001-03-02,28,18
SS1_2011__Mulder 3 B305 97__2001-03-02,22,12
SS1_2011__Mulder 3 B307 98__2001-03-02,22,12
SS1_2011__Mulder 3 B309 99__2001-03-02,19,9
SS1_2011__Mulder 3 B310 100__2001-03-02,24,14
SS1_2011__Mulder 3 B311 101__2001-03-02,26,16
SS1_2011__Mulder 3 B312 102__2001-03-02,17,8
SS1_2011__Mulder 3 B314 103__2001-03-02,23,14
SS1_2011__Mulder 3 B315 104__2001-03-02,28,18
SS1_2011__Mulder 3 B318 105__2001-03-02,21,11
SS1_2011__Mulder 3 B319 106__2001-03-02,31,21
SS1_2011__Mulder 3 B320 107__2001-03-02,25,15
SS1_2011__Mulder 3 B321 108__2001-03-02,20,11
SS1_2011__Mulder 3 B322 109__2001-03-02,27,17
SS1_2011__Mulder 3 B344 110__2001-03-02,28,18
SS1_2011__Mulder 3 B349 111__2001-03-02,27,17
SS1_2011__Mulder 3 B350 112__2001-03-02,22,13
SS1_2011__Mulder 3 B351 113__2001-03-02,22,12
SS1_2011__Mulder 3 B362 114__2001-04-30,35,25
SS1_2011__Mulder 3 B368 115__2002-05-16,32,22
SS1_2011__Mulder 3 B369 116__2002-05-16,27,17
SS1_2011__Mulder 3 B371 117__2002-05-16,30,20
SS1_2011__Mulder 3 B372 118__2002-05-16,27,17
SS1_2011__Mulder 3 B373 119__2002-05-16,30,20
SS1_2011__Mulder 3 B374 120__2002-05-16,24,14
SS1_2011__Mulder 3 B375 121__2002-05-16,30,20
SS1_2011__Mulder 3 B376 122__2002-05-16,35,25
SS1_2011__Mulder 3 B377 123__2002-05-16,23,13
SS1_2011__Mulder 3 B378 124__2002-05-16,35,25
SS1_2011__Mulder 3 B379 125__2002-03-02,31,21
SS1_2011__Mulder 3 B380 126__2002-03-02,30,19
SS1_2011__Mulder 3 B381 127__2002-03-02,29,19
SS1_2011__Mulder 3 B382 128__2002-03-02,27,17
SS1_2011__Mulder 3 B383 129__2002-03-02,29,19
SS1_2011__Mulder 3 B384 130__2002-03-02,26,16
SS1_2011__Mulder 3 B385 131__2002-03-02,31,21
SS1_2011__Mulder 3 B386 132__2002-03-02,27,17
SS1_2011__Mulder 3 B387 133__2002-03-02,33,23
SS1_2011__Mulder 3 B388 134__2002-03-02,20,12
SS1_2011__Mulder 3 B389 135__2002-03-02,31,21
SS1_2011__Mulder 3 B390 136__2002-03-02,23,13
SS1_2011__Mulder 3 B391 137__2002-03-02,17,8
SS1_2011__Mulder 3 B392 138__2002-03-02,22,12
SS1_2011__Mulder 3 B393 139__2002-03-02,19,9
SS1_2011__Mulder 3 B394 140__2002-03-02,25,15
SS1_2011__Mulder 3 B395 141__2002-03-02,29,18
SS1_2011__Mulder 3 B396 142__2002-03-02,22,12
SS1_2011__Mulder 3 B397 143__2002-03-02,17,9
SS1_2011__Mulder 3 B398 144__2002-03-02,16,7
SS1_2011__Mulder 3 B399 145__2002-03-02,19,10
SS1_2011__Mulder 3 B400 146__2002-03-02,32,22
SS1_2011__Mulder 3 B401 147__2002-03-02,21,11
SS1_2011__Mulder 3 B402 148__2002-03-02,23,14
SS1_2011__Mulder 3 B403 149__2002-03-02,23,13
SS1_2011__Mulder 3 B404 150__2002-03-02,27,16
SS1_2011__Mulder 3 B405 151__2002-03-02,17,9
SS1_2011__Mulder 3 B406 152__2002-03-02,30,20
SS1_2011__Mulder 3 B407 153__2002-03-02,22,12
SS1_2011__Mulder 3 B408 154__2002-03-02,20,11
SS1_2011__Mulder 3 B409 155__2002-03-02,16,7
SS1_2011__Mulder 3 B410 156__2002-03-02,27,17
SS1_2011__Mulder 3 B411 157__2002-03-02,25,16
SS1_2011__Mulder 3 B412 158__2002-03-02,26,16
SS1_2011__Mulder 3 B413 159__2002-03-02,11,4
SS1_2011__Mulder 3 B414 160__2002-03-02,22,12
SS1_2011__Mulder 3 B415 161__2002-03-02,19,11
SS1_2011__Mulder 3 B416 162__2002-03-02,16,7
SS1_2011__Mulder 3 B417 163__2002-03-02,16,8
SS1_2011__Mulder 3 B418 164__2002-03-02,16,7
SS1_2011__Mulder 3 B419 165__2002-04-30,30,20
SS1_2011__Mulder 3 B420 166__2002-04-30,27,17
SS1_2011__Mulder 3 B421 167__2002-04-30,29,19
SS1_2011__Mulder 3 B422 168__2002-04-30,27,17
SS1_2011__Mulder 3 B423 169__2002-04-30,19,10
SS1_2011__Mulder 3 B424 170__2002-04-30,25,16
SS1_2011__Mulder 3 B425 171__2002-04-30,30,20
SS1_2011__Mulder 3 B426 172__2002-04-30,33,23
SS1_2011__Mulder 3 B427 173__2002-04-30,27,18
SS1_2011__Mulder 3 B428 174__2002-04-30,23,14
SS1_2011__Mulder 3 B429 175__2002-04-30,29,20
SS1_2011__Mulder 3 B431 176__2002-04-30,35,25
SS1_2011__Mulder 3 B432 177__2002-04-30,27,17
SS1_2011__Mulder 3 B433 178__2002-04-30,29,19
SS1_2011__Mulder 3 B434 179__2002-04-30,24,15
SS1_2011__Mulder 3 B435 180__2002-04-30,31,21
SS1_2011__Mulder 3 B436 181__2002-04-30,42,31
SS1_2011__Mulder 3 B437 182__2002-04-30,25,15
SS1_2011__Mulder 3 B439 183__2003-05-16,26,16
SS1_2011__Mulder 3 B440 184__2003-05-16,37,26
SS1_2011__Mulder 3 B441 185__2003-05-16,28,18
SS1_2011__Mulder 3 B442 186__2003-05-16,37,27
SS1_2011__Mulder 3 B443 187__2003-05-16,29,19
SS1_2011__Mulder 3 B444 188__2003-05-16,32,22
SS1_2011__Mulder 3 B445 189__2003-05-16,37,26
SS1_2011__Mulder 3 B446 190__2003-05-16,32,22
SS1_2011__Mulder 3 B447 191__2003-05-16,30,20
SS1_2011__Mulder 3 B448 192__2003-05-16,35,24
SS1_2011__Mulder 3 B449 193__2003-05-16,38,28
SS1_2011__Mulder 3 B450 194__2003-05-16,34,24
SS1_2011__Mulder 3 B451 195__2003-05-16,34,24
SS1_2011__Mulder 3 B452 196__2003-05-16,34,24
SS1_2011__Mulder 3 B453 197__2003-05-16,33,22
SS1_2011__Mulder 3 B454 198__2003-04-30,26,16
SS1_2011__Mulder 3 B455 199__2003-04-30,33,23
SS1_2011__Mulder 3 B456 200__2003-04-30,35,25
SS1_2011__Mulder 3 B457 201__2003-04-30,30,20
SS1_2011__Mulder 3 B458 202__2003-04-30,37,27
SS1_2011__Mulder 3 B459 203__2003-04-30,40,30
SS1_2011__Mulder 3 B460 204__2003-04-30,27,17
SS1_2011__Mulder 3 B461 205__2003-04-30,34,24
SS1_2011__Mulder 3 B462 206__2003-04-30,31,21
SS1_2011__Mulder 3 B463 207__2003-05-16,35,25
SS1_2011__Mulder 3 B464 208__2003-04-30,28,19
SS1_2011__Mulder 3 B465 209__2003-05-16,30,20
SS1_2011__Mulder 3 B466 210__2003-05-16,25,15
SS1_2011__Mulder 3 B467 211__2003-04-30,30,21
SS1_2011__Mulder 3 B468 212__2003-04-30,28,18
SS1_2011__Mulder 3 B469 213__2003-05-16,30,20
SS1_2011__Mulder 3 B470 214__2003-04-30,30,20
SS1_2011__Mulder 3 B471 215__2003-04-30,25,15
SS1_2011__Mulder 3 B472 216__2003-04-30,24,14
SS1_2011__Mulder 3 B473 217__2003-04-30,28,19
SS1_2011__Mulder 3 B474 218__2003-04-30,35,24
SS1_2011__Mulder 3 B475 219__2003-04-30,27,18
SS1_2011__Mulder 3 B476 220__2003-04-30,27,17
SS1_2011__Mulder 3 B477 221__2003-04-30,29,19
SS1_2011__Mulder 3 B478 222__2003-04-30,25,15
SS1_2011__Mulder 3 B479 223__2003-04-30,23,13
SS1_2011__Mulder 3 B480 224__2003-04-30,36,26
SS1_2011__Mulder 3 B481 225__2003-04-30,27,17
SS1_2011__Mulder 3 B482 226__2003-04-30,28,18
SS1_2011__Mulder 3 B483 227__2003-04-30,23,14
SS1_2011__Mulder 3 B484 228__2003-04-30,22,13
SS1_2011__Mulder 3 B485 229__2003-04-30,23,14
SS1_2011__Mulder 3 B486 230__2003-04-30,27,18
SS1_2011__Mulder 3 B487 231__2003-04-30,26,16
SS1_2011__Mulder 3 B488 232__2003-04-30,34,24
SS1_2011__Mulder 3 B489 233__2003-04-30,20,10
SS1_2011__Mulder 3 B490 234__2003-04-30,26,17
SS1_2011__Mulder 3 B491 235__2003-04-30,23,13
SS1_2011__Mulder 3 B491 236__2003-04-30,30,20
SS1_2011__Mulder 3 B491 237__2003-04-30,24,14
SS1_2011__Mulder 3 B492 238__2003-04-30,15,7
SS1_2011__Mulder 3 B492 239__2003-04-30,20,10
SS1_2011__Mulder 3 B492 240__2003-04-30,18,9
SS1_2011__Mulder 3 B493 241__2003-04-30,21,11
SS1_2011__Mulder 3 B493 242__2003-04-30,18,9
SS1_2011__Mulder 3 B493 243__2003-04-30,21,11
SS1_2011__Mulder 3 B494 244__2003-04-30,20,10
SS1_2011__Mulder 3 B494 245__2003-04-30,15,7
SS1_2011__Mulder 3 B494 246__2003-04-30,23,13
SS1_2011__Mulder 3 B495 247__2003-04-30,19,9
SS1_2011__Mulder 3 B495 248__2003-04-30,12,5
SS1_2011__Mulder 3 B495 249__2003-04-30,12,5
SS1_2011__Mulder 3 B496 250__2004-04-30,42,32
SS1_2011__Mulder 3 B497 251__2004-05-16,29,19
SS1_2011__Mulder 3 B498 252__2004-05-16,26,17
SS1_2011__Mulder 3 B499 253__2004-05-16,28,18
SS1_2011__Mulder 3 B500 254__2004-05-16,26,16
SS1_2011__Mulder 3 B501 255__2004-05-16,29,19
SS1_2011__Mulder 3 B502 256__2004-05-16,30,20
SS1_2011__Mulder 3 B503 257__2004-05-16,30,20
SS1_2011__Mulder 3 B504 258__2004-05-16,31,22
SS1_2011__Mulder 3 B505 259__2004-05-16,26,16
SS1_2011__Mulder 3 B506 260__2004-05-16,23,15
SS1_2011__Mulder 3 B507 261__2004-05-16,24,16
SS1_2011__Mulder 3 B508 262__2004-05-16,26,17
SS1_2011__Mulder 3 B509 263__2004-05-16,31,21
SS1_2011__Mulder 3 B510 264__2004-05-16,22,14
SS1_2011__Mulder 3 B511 265__2004-05-16,31,21
SS1_2011__Mulder 3 B512 266__2004-05-16,19,10
SS1_2011__Mulder 3 B513 267__2004-05-16,27,18
SS1_2011__Mulder 3 B514 268__2004-05-16,27,19
SS1_2011__Mulder 3 B515 269__2004-05-16,30,21
SS1_2011__Mulder 3 B516 270__2004-05-16,26,17
SS1_2011__Mulder 3 B539 271__2005-05-16,22,12
SS1_2011__Mulder 3 B540 272__2005-05-16,25,15
SS1_2011__Mulder 3 B541 273__2005-05-16,21,12
SS1_2011__Mulder 3 B542 274__2005-05-16,24,14
SS1_2011__Mulder 3 B543 275__2005-05-16,23,13
SS1_2011__Mulder 3 B544 276__2005-05-16,24,15
SS1_2011__Mulder 3 B545 277__2005-05-16,27,17
SS1_2011__Mulder 3 B546 278__2005-05-16,28,18
SS1_2011__Mulder 3 B547 279__2005-05-16,23,14
SS1_2011__Mulder 3 B548 280__2005-05-16,24,14
SS1_2011__Mulder 3 B549 281__2005-04-30,27,17
SS1_2011__Mulder 3 B550 282__2005-04-30,22,12
SS1_2011__Mulder 3 B551 283__2005-04-30,22,13
SS1_2011__Mulder 3 B552 284__2005-04-30,22,12
SS1_2011__Mulder 3 B553 285__2005-04-30,26,16
SS1_2011__Mulder 3 B554 286__2005-04-30,29,18
SS1_2011__Mulder 3 B555 287__2005-04-30,27,17
SS1_2011__Mulder 3 B556 288__2005-04-30,19,10
SS1_2011__Mulder 3 B557 289__2005-04-30,23,13
SS1_2011__Mulder 3 B558 290__2005-04-30,21,12
SS1_2011__Mulder 3 B559 291__2005-04-30,24,14
SS1_2011__Mulder 3 B560 292__2005-04-30,19,10
SS1_2011__Mulder 3 B561 293__2005-04-30,19,10
SS1_2011__Mulder 3 B562 294__2005-04-30,22,12
SS1_2011__Mulder 3 B563 295__2005-04-30,29,19
SS1_2011__Mulder 3 B569 296__2005-05-16,22,13
SS1_2011__Mulder 3 B570 297__2005-05-16,24,14
SS1_2011__Mulder 3 B571 298__2005-05-16,25,15
SS1_2011__Mulder 3 B572 299__2005-05-16,25,15
SS1_2011__Mulder 3 B573 300__2005-05-16,24,14
SS1_2011__Mulder 3 B584 301__2006-04-30,17,9
SS1_2011__Mulder 3 B585 302__2006-04-30,23,13
SS1_2011__Mulder 3 B586 303__2006-04-30,29,19
SS1_2011__Mulder 3 B587 304__2006-04-30,21,11
SS1_2011__Mulder 3 B588 305__2006-04-30,23,13
SS1_2011__Mulder 3 B589 306__2006-04-30,22,12
SS1_2011__Mulder 3 B590 307__2006-04-30,24,14
SS1_2011__Mulder 3 B591 308__2006-04-30,28,17
SS1_2011__Mulder 3 B592 309__2006-04-30,26,16
SS1_2011__Mulder 3 B593 310__2006-04-30,30,20
SS1_2011__Mulder 3 B594 311__2006-04-30,23,13
SS1_2011__Mulder 3 B595 312__2006-04-30,23,14
SS1_2011__Mulder 3 B596 313__2006-04-30,19,10
SS1_2011__Mulder 3 B597 314__2006-04-30,22,13
SS1_2011__Mulder 3 B598 315__2006-04-30,27,17
SS1_2011__Mulder 3 B599 316__2006-04-30,22,12
SS1_2011__Mulder 3 B600 317__2006-04-30,22,12
SS1_2011__Mulder 3 B601 318__2006-04-30,28,18
SS1_2011__Mulder 3 B602 319__2006-04-30,25,15
SS1_2011__Mulder 3 B603 320__2006-04-30,15,7
SS1_2011__Mulder 3 B618 321__2006-04-30,20,11
SS1_2011__Mulder 3 B618 322__2006-04-30,23,13
SS1_2011__Mulder 3 B619 323__2006-04-30,21,11
SS1_2011__Mulder 3 B619 324__2006-04-30,18,9
SS1_2011__Mulder 3 B620 325__2006-04-30,25,15
SS1_2011__Mulder 3 B620 326__2006-04-30,20,12
SS1_2011__Mulder 3 B621 327__2006-04-30,22,12
SS1_2011__Mulder 3 B621 328__2006-04-30,21,12
SS1_2011__Mulder 3 B622 329__2006-04-30,23,13
SS1_2011__Mulder 3 B622 330__2006-04-30,20,11
SS1_2011__Mulder 3 B623 331__2006-04-30,24,14
SS1_2011__Mulder 3 B623 332__2006-04-30,17,8
SS1_2011__Mulder 3 B624 333__2006-04-30,23,13
SS1_2011__Mulder 3 B624 334__2006-04-30,22,13
SS1_2011__Mulder 3 B625 335__2006-04-30,24,14
SS1_2011__Mulder 3 B625 336__2006-04-30,26,16
SS1_2011__Mulder 3 B626 337__2006-04-30,23,14
SS1_2011__Mulder 3 B626 338__2006-04-30,23,13
SS1_2011__Mulder 3 B627 339__2006-04-30,27,17
SS1_2011__Mulder 3 B627 340__2006-04-30,22,13
SS1_2011__Mulder 3 B644 341__2007-04-30,26,16
SS1_2011__Mulder 3 B645 342__2007-04-30,25,15
SS1_2011__Mulder 3 B646 343__2007-04-30,27,17
SS1_2011__Mulder 3 B647 344__2007-04-30,26,17
SS1_2011__Mulder 3 B648 345__2007-04-30,25,16
SS1_2011__Mulder 3 B649 346__2007-04-30,25,15
SS1_2011__Mulder 3 B650 347__2007-04-30,30,20
SS1_2011__Mulder 3 B651 348__2007-04-30,26,16
SS1_2011__Mulder 3 B652 349__2007-04-30,23,13
SS1_2011__Mulder 3 B653 350__2007-04-30,28,18
SS1_2011__Mulder 3 B654 351__2007-04-30,22,13
SS1_2011__Mulder 3 B655 352__2007-04-30,26,16
SS1_2011__Mulder 3 B656 353__2007-04-30,20,12
SS1_2011__Mulder 3 B657 354__2007-04-30,29,19
SS1_2011__Mulder 3 B658 355__2007-05-16,22,12
SS1_2011__Mulder 3 B659 356__2007-05-16,27,17
SS1_2011__Mulder 3 B660 357__2007-05-16,28,18
SS1_2011__Mulder 3 B661 358__2007-05-16,23,13
SS1_2011__Mulder 3 B662 359__2007-05-16,26,16
SS1_2011__Mulder 3 B663 360__2007-05-16,28,18
SS1_2011__Mulder 3 B664 361__2007-05-16,24,15
SS1_2011__Mulder 3 B665 362__2007-05-16,24,14
SS1_2011__Mulder 3 B666 363__2007-05-16,24,14
SS1_2011__Mulder 3 B667 364__2007-05-16,22,12
SS1_2011__Mulder 3 B668 365__2007-08-16,33,22
SS1_2011__Mulder 3 B669 366__2007-08-16,32,21
SS1_2011__Mulder 3 B670 367__2007-08-16,33,23
SS1_2011__Mulder 3 B671 368__2007-08-16,36,25
SS1_2011__Mulder 3 B672 369__2007-08-16,37,26
SS1_2011__Mulder 3 B673 370__2007-08-16,39,28
SS1_2011__Mulder 3 B674 371__2007-08-16,45,35
SS1_2011__Mulder 3 B675 372__2007-08-16,28,19
SS1_2011__Mulder 3 B676 373__2007-08-16,40,29
SS1_2011__Mulder 3 B677 374__2007-08-16,38,28
SS1_2011__Mulder 3 B684 375__2008-03-02,26,16
SS1_2011__Mulder 3 B685 376__2008-03-02,26,16
SS1_2011__Mulder 3 B686 377__2008-03-02,29,18
SS1_2011__Mulder 3 B688 378__2008-03-02,25,15
SS1_2011__Mulder 3 B689 379__2008-03-02,28,17
SS1_2011__Mulder 3 B692 380__2008-03-02,26,16
SS1_2011__Mulder 3 B693 381__2008-03-02,17,9
SS1_2011__Mulder 3 B694 382__2008-04-30,29,19
SS1_2011__Mulder 3 B695 383__2008-04-30,27,17
SS1_2011__Mulder 3 B696 384__2008-04-30,29,19
SS1_2011__Mulder 3 B697 385__2008-04-30,28,19
SS1_2011__Mulder 3 B698 386__2008-04-30,27,18
SS1_2011__Mulder 3 B699 387__2008-04-30,28,18
SS1_2011__Mulder 3 B700 388__2008-04-30,30,20
SS1_2011__Mulder 3 B701 389__2008-04-30,30,20
SS1_2011__Mulder 3 B702 390__2008-04-30,27,18
SS1_2011__Mulder 3 B703 391__2008-04-30,30,20
SS1_2011__Mulder 3 B704 392__2008-03-02,28,18
SS1_2011__Mulder 3 B705 393__2008-03-02,31,20
SS1_2011__Mulder 3 B706 394__2008-03-02,29,19
SS1_2011__Mulder 3 B707 395__2008-03-02,27,17
SS1_2011__Mulder 3 B708 396__2008-03-02,19,9
SS1_2011__Mulder 3 B709 397__2008-03-02,29,18
SS1_2011__Mulder 3 B710 398__2008-03-02,29,18
SS1_2011__Mulder 3 B711 399__2008-03-02,30,20
SS1_2011__Mulder 3 B712 400__2008-03-02,21,12
SS1_2011__Mulder 3 B713 401__2008-03-02,28,18
SS1_2011__Mulder 3 B714 402__2008-03-02,26,17
SS1_2011__Mulder 3 B715 403__2008-05-16,30,21
SS1_2011__Mulder 3 B716 404__2008-05-16,31,21
SS1_2011__Mulder 3 B717 405__2008-05-16,30,20
SS1_2011__Mulder 3 B718 406__2008-05-16,31,21
SS1_2011__Mulder 3 B719 407__2008-05-16,32,23
SS1_2011__Mulder 3 B720 408__2008-05-16,29,19
SS1_2011__Mulder 3 B721 409__2008-05-16,31,21
SS1_2011__Mulder 3 B722 410__2008-05-16,22,12
SS1_2011__Mulder 3 B723 411__2008-05-16,35,25
SS1_2011__Mulder 3 B724 412__2008-05-16,28,18
SS1_2011__Mulder 3 B733 413__2009-03-02,17,8
SS1_2011__Mulder 3 B734 414__2009-03-02,19,10
SS1_2011__Mulder 3 B735 415__2009-03-02,18,9
SS1_2011__Mulder 3 B736 416__2009-03-02,12,5
SS1_2011__Mulder 3 B737 417__2009-03-02,23,13
SS1_2011__Mulder 3 B738 418__2009-03-02,21,11
SS1_2011__Mulder 3 B739 419__2009-03-02,14,6
SS1_2011__Mulder 3 B740 420__2009-03-02,23,12
SS1_2011__Mulder 3 B741 421__2009-03-02,16,7
SS1_2011__Mulder 3 B742 422__2009-03-02,26,17
SS1_2011__Mulder 3 B743 423__2009-04-30,32,22
SS1_2011__Mulder 3 B744 424__2009-04-30,25,15
SS1_2011__Mulder 3 B745 425__2009-04-30,29,19
SS1_2011__Mulder 3 B746 426__2009-04-30,30,20
SS1_2011__Mulder 3 B747 427__2009-04-30,27,18
SS1_2011__Mulder 3 B748 428__2009-04-30,35,24
SS1_2011__Mulder 3 B749 429__2009-04-30,35,25
SS1_2011__Mulder 3 B750 430__2009-04-30,31,22
SS1_2011__Mulder 3 B751 431__2009-04-30,30,20
