GENUS_SPECIES,taxonomic_class
Provanna abyssalis,Gastropoda
Retiskenea diploura,Gastropoda
Peniagone ,Holothuroidea
Pandea ,Hydrozoa
Rhopalonematidae ,Hydrozoa
Bothrocara molle,Actinopteri
Margarites ,Gastropoda
Conoidea ,Gastropoda
Leucothea japonica,Insecta
Prayinae ,Hydrozoa
Vigtorniella ,Polychaeta
Desbruyeresia marianaensis,Gastropoda
Sepiola birostrata,Cephalopoda
Cavolinia ,Gastropoda
Trachymedusae ,Hydrozoa
Oikopleuridae ,Appendicularia
Amphidiscophora ,Hexactinellida
Hyalonema ,Hexactinellida
Hexactinellida ,Hexactinellida
Euplectella ,Hexactinellida
Galatheoidea ,Malacostraca
Pisciformes ,Euglenophyceae
Conica ,Hydrozoa
Ptychogastriidae ,Hydrozoa
Parumbrosa polylobata,Scyphozoa
Alvinellidae ,Polychaeta
Nautiliniella calyptogenicola,Polychaeta
Solmissus marshalli,Hydrozoa
Doliolida ,Thaliacea
Eucopia ,Malacostraca
Munnopsididae ,Malacostraca
Bathypolypus ,Cephalopoda
Malletia ,Bivalvia
Calyptogena similaris,Bivalvia
Obesotoma ,Gastropoda
Elasipodida ,Holothuroidea
Malacocottus ,Actinopteri
Hirondellea gigas,Malacostraca
Calyptogena nautilei,Bivalvia
Meterythrops microphthalma,Insecta
Eumalacostraca ,Malacostraca
Branchipolynoe pettiboneae,Polychaeta
Rhodaliidae ,Hydrozoa
Salpida ,Thaliacea
Arctapodema ,Hydrozoa
Munneurycope ,Malacostraca
Haplotaxida ,Clitellata
Lumbrineris amboinensis,Polychaeta
Serradonta vestimentifericola,Gastropoda
Hyphalion sagamiense,Hexanauplia
Propeamussiidae ,Bivalvia
Calycophorae ,Hydrozoa
Chiarella jaschnowi,Hydrozoa
Tomopteris pacifica,Gastropoda
Solemya tagiri,Bivalvia
Maldane cristata,Polychaeta
Macellicephaloides ,Polychaeta
Rossellidae ,Hexactinellida
Austinograea alayseae,Malacostraca
Eochionelasmus ohtai,Thecostraca
Ifremeria nautilei,Gastropoda
Chorocaris ,Malacostraca
Metaverruca ,Thecostraca
Spongicola ,Malacostraca
Bentharca ,Bivalvia
Flabellidae ,Anthozoa
Heterocarpus ,Malacostraca
Luzonichthys ,Actinopteri
Heteralepas ,Thecostraca
Heterobranchia ,Gastropoda
Idas ,Bivalvia
Pleocyemata ,Malacostraca
Bathymodiolus aduloides,Bivalvia
Yoldiella ,Bivalvia
Amphiduros ,Polychaeta
Nuculoida ,Bivalvia
Bruceiella wareni,Gastropoda
Iphinopsis boucheti,Gastropoda
Protobranchia ,Bivalvia
Pectinodonta ,Gastropoda
Eosipho ,Gastropoda
Danilia kuroshio,Gastropoda
Dryodora glandiformis,Tentaculata
Euplokamididae ,Tentaculata
Watasenia scintillans,Cephalopoda
Paralomis verrilli,Malacostraca
Spirorbinae ,Polychaeta
Careproctus ,Actinopteri
Branchinotogluminae ,Polychaeta
Munidopsis laticorpus,Malacostraca
Primno abyssalis,Malacostraca
Themisto japonica,Malacostraca
Calyptogena kaikoi,Bivalvia
Bythograeidae ,Malacostraca
Bothrocara hollandi,Actinopteri
Lycenchelys ,Actinopteri
Lobata ,Tentaculata
Eolepadidae ,Thecostraca
Halicreas ,Hydrozoa
Ophioplocus japonicus,Ophiuroidea
Neoverrucidae ,Thecostraca
Neptunea acutispiralis,Gastropoda
Modiolus nipponicus,Bivalvia
Beroe abyssicola,Nuda
Phacellophora camtschatica,Scyphozoa
Kiyohimea usagi,Tentaculata
Bathyctena ,Tentaculata
Shinkai sagamiensis,Polychaeta
Chloeia flava,Polychaeta
Nicomache ohtai,Polychaeta
Scalpellum ,Thecostraca
Gandalfus puia,Malacostraca
Nautilocaris ,Malacostraca
Nautilocaris saintlaurentae,Malacostraca
Paragiopagurus ,Malacostraca
Phyllocarida ,Malacostraca
Iheyaspira ,Gastropoda
Symphurus orientalis,Actinopteri
Nematocarcinus ,Malacostraca
Arcoida ,Bivalvia
Phymorhynchus ovatus,Insecta
Actinostolidae ,Anthozoa
Ventsia tricarinata,Gastropoda
Delectopecten randolphi,Bivalvia
Munidopsis lauensis,Malacostraca
Munidopsis longispinosa,Malacostraca
Heterostropha ,Gastropoda
Plesionika ,Malacostraca
Xylophaginae ,Insecta
Shinkailepas kaikatensis,Gastropoda
Adipicola pacifica,Bivalvia
Asymmetron inferum,Leptocardii
Majoidea ,Malacostraca
Adipicola crypta,Bivalvia
Chlamys jousseaumei,Bivalvia
Epigonichthyidae ,Leptocardii
Epigonichthys ,Leptocardii
Mitrella bicincta,Gastropoda
Natica gualteriana,Gastropoda
Pleurobranchaea japonica,Gastropoda
Eulepetopsis ,Gastropoda
Nereidiformia ,Polychaeta
Peltospiridae ,Gastropoda
Nuculoidea ,Bivalvia
Fusitriton ,Gastropoda
Scalpellidae ,Thecostraca
Sternaspis ,Polychaeta
Chaceon ,Malacostraca
Heteroteuthis hawaiiensis,Cephalopoda
Homolidae ,Malacostraca
Philippia ,Gastropoda
Sympagurus ,Malacostraca
Trianguloscalpellum rubrum,Thecostraca
Microgaza katoi,Gastropoda
Microgaza ziczac,Gastropoda
Minolia ,Gastropoda
Olivella aureobalteata,Gastropoda
Olivella spretoides,Gastropoda
Pteropurpura adunca,Gastropoda
Scabricola interlirata,Gastropoda
Siphonalia fusoides,Gastropoda
Nassarius castus,Gastropoda
Osedax japonicus,Polychaeta
Striodentalium rhabdotum,Scaphopoda
Puncturella parvinobilis,Gastropoda
Shinkailepas myojinensis,Gastropoda
Nitidotellina soyoae,Bivalvia
Phos laeve,Gastropoda
Antalis tibanum,Scaphopoda
Opaepele ,Malacostraca
Actinoscyphiidae ,Anthozoa
Ceramaster ,Asteroidea
Luidiidae ,Asteroidea
Macrouroidinae ,Actinopteri
Synaphobranchus ,Actinopteri
Desbruyeresia ,Gastropoda
Polynoinae ,Polychaeta
Solemya pervernicosa,Bivalvia
Paragiopagurus ventilatus,Malacostraca
Euryxanthops ,Malacostraca
Periclimenes cannaphilus,Malacostraca
Pontoniinae ,Malacostraca
Laeviphitus japonicus,Gastropoda
Galilia ,Malacostraca
Cyrtomaia ,Malacostraca
Eucarida ,Malacostraca
Progeryon ,Malacostraca
Polychelidae ,Malacostraca
Michelopagurus ,Malacostraca
Homeryon ,Malacostraca
Eumunida ,Malacostraca
Serradonta ,Gastropoda
Pleurobranchaeinae ,Gastropoda
Lepas pectinata,Thecostraca
Scalpellum stearnsii,Thecostraca
Trianguloscalpellum ,Thecostraca
Sepiidae ,Cephalopoda
Scalibregmatidae ,Polychaeta
Aeolidina ,Gastropoda
Lyrocteis imperatoris,Tentaculata
Calyptogena magnocultellus,Bivalvia
Rhizocephala ,Thecostraca
Bathyarca ,Bivalvia
Conchocele disjuncta,Bivalvia
Eunicida ,Polychaeta
Idasola ,Bivalvia
Corophiidea ,Malacostraca
Gigantidas horikoshii,Bivalvia
Propebela ,Gastropoda
Acharax ,Bivalvia
Abyssoanthus ,Anthozoa
Aurelia limbata,Scyphozoa
Poralia rufescens,Scyphozoa
Desbruyeresia melanioides,Gastropoda
Calyptogena fausta,Bivalvia
Aequorea macrodactyla,Hydrozoa
Ocyropsis brune,Tentaculata
Solmaris ,Hydrozoa
Nucinella viridis,Bivalvia
Bathocyroe ,Tentaculata
Benthocodon ,Hydrozoa
Glyphocrangon ,Malacostraca
Bayerius ,Gastropoda
Escarpia ,Polychaeta
Tiarannidae ,Hydrozoa
Salpa fusiformis,Thaliacea
Forskalia ,Hydrozoa
Velutina ,Gastropoda
Eurhamphaeidae ,Tentaculata
Euplokamis stationis,Tentaculata
Vesicomya crenulomarginata,Bivalvia
Vesicomya indica,Bivalvia
Abyssotrophon ,Gastropoda
Bela ,Gastropoda
Microglyphis ,Gastropoda
Paracalanus ,Hexanauplia
Parasagitta ,Sagittoidea
Serratosagitta serratodentata,Sagittoidea
Clausocalanus pergens,Hexanauplia
Larvacea ,Larvacea
Thalestris ,Hexanauplia
Gennadas ,Malacostraca
CYT cunner/yellowtail,Anthozoa
Tortanus discaudatus,Hexanauplia
Parathemisto ,Malacostraca
H4B fourbeard,Insecta
Podon ,Branchiopoda
Pasiphaea ,Malacostraca
Acartia hudsonica,Hexanauplia
Phronimidae ,Malacostraca
Euchirella ,Hexanauplia
Caecosagitta macrocephala,Sagittoidea
barnacle ,Monjiviricetes
Labidocera ,Hexanauplia
Leuckartiara ,Hydrozoa
Tomopteris septentrionalis,Polychaeta
Temoridae ,Hexanauplia
Aegisthus dubius,Hexanauplia
Clausocalanus paululus,Hexanauplia
Sergestes ,Malacostraca
Evadne spinifera,Branchiopoda
Limacina inflata,Gastropoda
Euchaetidae ,Hexanauplia
Poecilostomatoida ,Hexanauplia
Phialidium languidum,Hydrozoa
Navicula ,Bacillariophyceae
Diaphus ,Actinopteri
Gaidius ,Hexanauplia
Rhacostoma atlanticum,Hydrozoa
Eualus macilentus,Malacostraca
Acanthephyra ,Malacostraca
Boreomysis ,Malacostraca
Calocalanus tenuis,Hexanauplia
Mnemiopsis leidyi,Tentaculata
Semaeostomeae ,Scyphozoa
Euphysa tentaculata,Hydrozoa
Dichelopandalus ,Malacostraca
Cottus scorpius,Actinopteri
squid ,Flasuviricetes
Hydromedusa ,Testudines
Mesosagitta decipiens,Sagittoidea
Tomopteridae ,Polychaeta
Scolecithrix ,Hexanauplia
Lebbeus microceros,Malacostraca
Bacillaria ,Bacillariophyceae
Ceratium ,Dinophyceae
Gymnodinium ,Dinophyceae
Nematobrachion ,Malacostraca
Hygophum ,Actinopteri
Pandalopsis dispar,Malacostraca
Reinhardtius stomias,Actinopteri
Balticina septentrionalis,Anthozoa
Euryalina ,Ophiuroidea
Xiphister atropurpureus,Actinopteri
Teuthida ,Cephalopoda
Eualus macropthalmus,Malacostraca
Lopholithodes ,Malacostraca
Pandalus tridens,Malacostraca
Pasiphaea pacifica,Malacostraca
Sergestes similis,Malacostraca
Spirontocaris holmesi,Malacostraca
Eualus avinus,Malacostraca
Atelostomata ,Echinoidea
Echinacea ,Magnoliopsida
Microstomus bathybius,Actinopteri
Phrynophiurida ,Ophiuroidea
Heptacarpus ,Malacostraca
Heptacarpus moseri,Malacostraca
Eualus barbatus,Malacostraca
Pandalus jordani,Malacostraca
Pandalus hypsinotus,Malacostraca
Clupea pallasii,Actinopteri
Allosmerus elongatus,Actinopteri
Munida quadrispina,Malacostraca
Citharichthys stigmaeus,Actinopteri
Cymatogaster aggregata,Actinopteri
Argis ,Malacostraca
Rossia pacifica,Cephalopoda
Pandalus danae,Malacostraca
Argis dentata,Malacostraca
Eptatretus stoutii,Myxini
Hippasteria spinosa,Asteroidea
Cryptacanthodes aleutensis,Actinopteri
Loligo opalescens,Cephalopoda
Chorilia longipes,Malacostraca
Pandalus stenolepis,Malacostraca
Rhamphocottus richardsonii,Actinopteri
Spirontocaris lamellicornis,Malacostraca
Cryptacanthodes giganteus,Actinopteri
Octopus rubescens,Cephalopoda
Lycodes pacificus,Actinopteri
Eualus suckleyi,Malacostraca
Luidia foliolata,Asteroidea
Argis alaskensis,Malacostraca
Paricelinus hopliticus,Actinopterygii
Xeneretmus latifrons,Actinopteri
Parastichopus leukothele,Holothuroidea
Chitonotus pugetensis,Actinopteri
Henricia leviuscula,Asteroidea
Icelinus tenuis,Actinopteri
Argis lar,Malacostraca
Mediaster aequalis,Asteroidea
Bathyagonus pentacanthus,Actinopteri
Pycnopodia helianthoides,Asteroidea
Chimaeridae ,Chondrichthyes
Pandalus goniurus,Malacostraca
Squalidae ,Chondrichthyes
Paracrangon echinata,Malacostraca
Lebbeus grandimana,Malacostraca
Podothecus accipenserinus,Actinopteri
Liparis pulchellus,Actinopteri
Triglops pingelii,Actinopteri
Icelinus borealis,Actinopteri
Parastichopus californicus,Holothuroidea
Psolus chitinoides,Holothuroidea
Agonopsis vulsa,Actinopteri
Anoplagonus inermis,Actinopteri
Cyclopterinae ,Actinopteri
Clinocottus acuticeps,Actinopteri
Berryteuthis magister,Cephalopoda
Nautichthys oculofasciatus,Actinopteri
Pugettia producta,Malacostraca
Trichodontidae ,Actinopteri
Gilbertidia sigalutes,Actinopteri
Gonatus ,Cephalopoda
Heptacarpus tridens,Malacostraca
Lumpenella longirostris,Actinopteri
Nectoliparis pelagicus,Actinopteri
Eualus berkeleyorum,Malacostraca
Heptacarpus decorus,Malacostraca
Heptacarpus stylus,Malacostraca
Metacrangon spinosissima,Malacostraca
Rhacochilus vacca,Actinopteri
Sebastes auriculatus,Actinopteri
Embiotocidae ,Actinopteri
Stylasterias forreri,Asteroidea
Benthoctopus leioderma,Lecanoromycetes
Orthasterias koehleri,Asteroidea
Incirrina ,Cephalopoda
Lotinae ,Teleostei
Scorpaenichthys marmoratus,Actinopteri
Bathyagonus alascanus,Actinopteri
Pholis clemensi,Actinopteri
Liparis fucensis,Actinopteri
Liparis rutteri,Actinopteri
Megayoldia martyria,Bivalvia
Yoldiidae ,Bivalvia
Bathyagonus infraspinatus,Actinopteri
Pseudarchaster parelii,Asteroidea
Paracrangon ,Malacostraca
Sclerocrangon alata,Malacostraca
Pentastomida ,Ichthyostraca
Spirontocaris arcuata,Malacostraca
Lampetra tridentata,Hyperoartia
Lycodapus fierasfer,Actinopteri
Phytichthys chirus,Actinopteri
Lycodes cortezianus,Actinopteri
Lampetra ayresii,Hyperoartia
Strongylocentrotus purpuratus,Echinoidea
Hexagrammos octogrammus,Actinopteri
Melanostigma pammelas,Actinopteri
Patelloidea ,Gastropoda
Enteroctopus dofleini,Cephalopoda
Molpadiidae ,Holothuroidea
Verticordiidae ,Bivalvia
Syngnathus leptorhynchus,Actinopteri
Bothragonus swanii,Actinopteri
Spirinchus starksi,Actinopteri
Xeneretmus triacanthus,Actinopteri
Leuroglossus stilbius,Actinopteri
Zoroasteridae ,Asteroidea
Dermasterias imbricata,Asteroidea
Evasterias troschelii,Asteroidea
Oncorhynchus ,Actinopteri
Pristiglomidae ,Bivalvia
Phanerodon furcatus,Actinopteri
Amblyraja badia,Chondrichthyes
Solaster stimpsoni,Asteroidea
Pteraster tesselatus,Asteroidea
Oligocottus snyderi,Actinopteri
Astropectinidae ,Asteroidea
Primnoa ,Anthozoa
Strongylocentrotus franciscanus,Echinoidea
Systellaspis ,Malacostraca
Lycenchelys jordani,Actinopteri
Eualus biunguis,Malacostraca
Hymenodora frontalis,Malacostraca
Enophrys bison,Actinopteri
Tarletonbeania ,Actinopteri
Radulinus ,Actinopteri
Coryphaenoides liocephalus,Actinopteri
Megayoldia montereyensis,Bivalvia
Lycodapus mandibularis,Actinopteri
Careproctus melanurus,Actinopteri
Hippolyte clarki,Malacostraca
Ameiurus ,Actinopteri
Torpedo californica,Chondrichthyes
Crangon angustimana,Malacostraca
Argis ovifer,Malacostraca
Liparis cyclopus,Actinopteri
Aulorhynchus flavidus,Actinopteri
Symbolophorus californiensis,Actinopteri
Odontopyxis trispinosa,Actinopteri
Etmopterus ,Chondrichthyes
Amphistichus koelzi,Actinopteri
Bathylychnops exilis,Actinopteri
Liparis mucosus,Actinopteri
Protomyctophum thompsoni,Actinopteri
Aulorhynchidae ,Actinopteri
Chauliodontinae ,Actinopteri
Macropinna microstoma,Actinopteri
Notostomus japonicus,Malacostraca
Spirinchus thaleichthys,Actinopteri
Eualus herdmani,Malacostraca
Notostomus ,Malacostraca
Pachycara bulbiceps,Actinopteri
Plectobranchus evides,Actinopteri
Peprilus simillimus,Actinopteri
Metacrangon variabilis,Malacostraca
Sepiolida ,Cephalopoda
Chesnonia verrucosa,Actinopteri
Arminidae ,Gastropoda
Tritonia diomedea,Gastropoda
Pisaster brevispinus,Asteroidea
Brama japonica,Actinopteri
Patiria miniata,Asteroidea
Sebastes emphaeus,Actinopteri
Lithodes aequispinus,Malacostraca
Paraliparis deani,Actinopteri
Liparis florae,Actinopteri
Genyonemus lineatus,Actinopteri
Thalassenchelys coheni,Actinopteri
Lophaster furcilliger,Asteroidea
Squatina dumeril,Chondrichthyes
Triglops ,Actinopteri
Myliobatis freminvillii,Chondrichthyes
Scyliorhinus retifer,Chondrichthyes
Chlorophthalmus chalybeius,Actinopteri
Caelorinchus caelorhincus,Actinopteri
Physiculus fulvus,Actinopteri
Paralepis coregonoides,Actinopteri
Symphurus pusillus,Actinopteri
Alosa mediocris,Actinopteri
Cyttopsis rosea,Actinopteri
Apeltes quadracus,Actinopteri
Gymnothorax nigromarginatus,Actinopteri
Lepidocybium flavobrunneum,Actinopteri
Ophidion holbrookii,Actinopteri
Syacium micrurum,Actinopteri
Bothus lunatus,Actinopteri
Pareques umbrosus,Actinopteri
Ancylopsetta ommata,Actinopteri
Astroscopus guttatus,Actinopteri
Myrichthys ocellatus,Actinopteri
Xenocephalus egregius,Actinopteri
Acanthurus coeruleus,Actinopteri
Ostichthys trachypoma,Actinopteri
Mycteroperca bonaci,Actinopteri
Prognathodes aculeatus,Actinopteri
Cheilopogon melanurus,Actinopteri
Cheilopogon cyanopterus,Actinopteri
Raja senta,Chondrichthyes
Gorgonocephalus arcticus,Ophiuroidea
Aega ,Malacostraca
Atlantopandalus propinqvus,Malacostraca
Sebastes mentella,Actinopteri
Leptychaster arcticus,Asteroidea
Cirroteuthis mulleri,Cephalopoda
Hymenaster pellucidus,Asteroidea
Lycodes seminudus,Actinopteri
Psilaster andromeda,Asteroidea
Sabinea sarsii,Malacostraca
Triglops nybelini,Actinopteri
Gaidropsarus ,Actinopteri
Gaidropsarus argentatus,Actinopteri
Bythocaris ,Malacostraca
Cleippides quadricuspis,Malacostraca
Eurythenes gryllus,Malacostraca
Pontaster tenuispinus,Asteroidea
Rhodichthys regina,Actinopteri
Lophaster furcifer,Lepidosauria
Meganyctiphanes ,Malacostraca
Strongylocentrotus ,Echinoidea
Paramphithoe hystrix,Malacostraca
Eumicrotremus derjugini,Actinopteri
Rossia palpebrosa,Cephalopoda
Gymnelus retrodorsalis,Actinopteri
Heliometra glacialis,Crinoidea
Leptasterias polaris,Asteroidea
Pteraster obscurus,Asteroidea
Diplopteraster multipes,Asteroidea
Epimeria loricata,Malacostraca
Sclerocrangon ferox,Malacostraca
Leptasterias groenlandica,Asteroidea
Psolus fabricii,Holothuroidea
Arctogadus glacialis,Actinopteri
Lycodes paamiuti,Actinopteri
Hymenodora ,Malacostraca
Porania ,Asteroidea
Lycodes mcallisteri,Actinopteri
Bathypolypus arcticus,Cephalopoda
Pteraster pulvillus,Asteroidea
Bythocaris payeri,Malacostraca
Lycodes terraenovae,Actinopteri
Socarnes bidenticulatus,Malacostraca
Cyclopteropsis mcalpini,Actinopteri
Duva florida,Anthozoa
Lycenchelys kolthoffi,Actinopteri
Cirroteuthis ,Cephalopoda
Arcturus baffini,Malacostraca
Lycenchelys muraena,Actinopteri
Rhachotropis ,Malacostraca
Heliometra ,Crinoidea
Icasterias ,Asteroidea
Acanthonotozoma cristatum,Malacostraca
Saduria ,Malacostraca
Caristius maderensis,Actinopteri
Poraniomorpha tumida,Asteroidea
Epimeriidae ,Malacostraca
Tole ,Malacostraca
Bythocaris simplicirostris,Malacostraca
Lycodes squamiventer,Actinopteri
Bythocaris leucopis,Malacostraca
Paraliparis ,Actinopteri
Lycodonus mirabilis,Actinopteri
Careproctus micropus,Magnoliopsida
Lycodes luetkenii,Actinopteri
Enterogona ,Ascidiacea
Lycodes adolfi,Actinopteri
Rossia moelleri,Bacillariophyceae
Nototropis smitti,Malacostraca
Socarnes ,Malacostraca
Cottunculus sadko,Actinopteri
Decabrachia ,Cephalopoda
Serranus scriba,Actinopteri
Lycenchelys sarsii,Actinopteri
Bathylagus ,Actinopteri
Lycodes frigidus,Actinopteri
Bythocaris gracilis,Malacostraca
Lycodes rossi,Actinopteri
Myxiniformes ,Myxini
Gnathophausia ,Malacostraca
Polycheles sculptus,Malacostraca
Normichthys operosus,Actinopteri
Amblyraja jenseni,Chondrichthyes
Biplex pulchellum,Gastropoda
Bufonaria rana,Gastropoda
Fulvia scalata,Dothideomycetes
Gemmula sp2,Gastropoda
Halophila decipiens,Magnoliopsida
Halophila tricostata,Magnoliopsida
Leucosia ocellata,Malacostraca
Lophiotoma acuta,Gastropoda
Myra tumidospina,Malacostraca
Nursilia sp73,Malacostraca
Repomucenus belcheri,Actinopteri
Arnoglossus sp41,Actinopteri
Ceratoplax ciliata,Actinopteri
Cryptopodia queenslandi,Malacostraca
Cypraea sp3,Gastropoda
Distorsio reticulata,Gastropoda
Dorippe quadridens,Malacostraca
Metapenaeopsis metapenaeopsis,Malacostraca
Nassarius sp4,Gastropoda
Nursia sinuata,Malacostraca
Ophiacantha indica,Ophiuroidea
Paradorippe australiensis,Malacostraca
Parthenope hoplonotus,Malacostraca
Selenaria maculata,Gymnolaemata
Stellaster equestris,Asteroidea
Xenophora solarioides,Gastropoda
Ziba sp1,Gastropoda
Calappa terraereginae,Malacostraca
Dosinia altenai,Bivalvia
Hippospongia elastica,Demospongiae
Ixa inermis,Malacostraca
Mimosella verticillata,Anthozoa
Mollusca eggs,Insecta
Nellia tenella,Gymnolaemata
Parthenope longimanus,Malacostraca
Parthenope turriger,Malacostraca
Semele lamellosa,Bivalvia
Timoclea sp1,Bivalvia
Ziba flammea,Gastropoda
Engyprosopon grandisquama,Actinopteri
Astropecten zebra,Asteroidea
Caulerpa sp2,Ulvophyceae
Dentalium longitrosum,Scaphopoda
Haliclona sp19,Demospongiae
Halimeda bikensis,Ulvophyceae
Halimeda sp2,Ulvophyceae
Halophila spinulosa,Magnoliopsida
Leionucula superba,Gastropoda
Luidia maculata,Asteroidea
Udotea flabellum,Ulvophyceae
Acanthosquilla multifasciata,Malacostraca
Anadara antiquata,Bivalvia
Calyptotheca wasinensis,Gymnolaemata
Chlamys sp7,Bivalvia
Chondrilla sp3,Demospongiae
Crisia elongata,Stenolaemata
Dictyota sp1,Insecta
Gracilaria sp2,Florideophyceae
Hippopodina feegeensis,Gymnolaemata
Inimicus caledonicus,Actinopteri
Lenormandiopsis lorentzii,Florideophyceae
Meiacanthus luteus,Actinopteri
Melaxinaea vitrea,Gastropoda
Ophiarachnella sp9,Ophiuroidea
Osmundaria fimbriata,Florideophyceae
Phyllodictyon sp1,Ulvophyceae
Plakortis sp3,Homoscleromorpha
Portunus tenuipes,Malacostraca
Portunus tuberculatus,Malacostraca
Scyllarus demani,Malacostraca
Scyllarus martensii,Malacostraca
Thacanophrys sp165,Malacostraca
Thalamita sima,Malacostraca
Tlos muriger,Malacostraca
Tudivasum armigera,Gastropoda
Udotea orientalis,Ulvophyceae
Aetea capillaris,Gymnolaemata
Anemone sp9,Magnoliopsida
Antigona lamellaris,Bivalvia
Clorida depressa,Malacostraca
Laurencia sp2,Florideophyceae
Modiolus sp1,Bivalvia
Myrine kesslerii,Malacostraca
Paguristes sp2358-2,Malacostraca
Peronella orbicularis,Echinoidea
Pitar sp2,Bivalvia
Quollastria subtilis,Malacostraca
Turbicellepora laevis,Gymnolaemata
Amastigia rudis,Gymnolaemata
Arcania elongata,Malacostraca
Astropyga radiata,Echinoidea
Atys naucum,Gastropoda
Brachaluteres taylori,Actinopteri
Charybdis truncata,Malacostraca
Dromediopsis dubia,Bacillariophyceae
Fusinus colus,Gastropoda
Holothuria dofleinii,Holothuroidea
Lupocyclus rotundatus,Malacostraca
Lupocyclus tugelae,Malacostraca
Nassarius algidus,Gastropoda
Ophiochasma stellatum,Ophiuroidea
Ophiomaza cacaotica,Ophiuroidea
Polysiphonia sp1,Florideophyceae
Portunus argentatus,Malacostraca
Sphenopus marsupialis,Anthozoa
Strombus campbelli,Gastropoda
Ulva reticulata,Ulvophyceae
Xenophora indica,Gastropoda
Ciocalypta sp4,Demospongiae
Dentalium sp1,Scaphopoda
Phos sp2,Gastropoda
Pilumnus longicornis,Malacostraca
Trachypenaeus anchoralis,Malacostraca
Atys cylindricus,Gastropoda
Cerithium sp9,Gastropoda
Laganum depressum,Echinoidea
Luidia hardwicki,Asteroidea
Portunus hastatoides,Malacostraca
Vexillum obeliscus,Gastropoda
Asterorhombus intermedius,Actinopteri
Biflustra reticulata,Gymnolaemata
Calcarea sp5,Calcarea
Calliurichthys ogilbyi,Actinopteri
Chaetomorpha crassa,Ulvophyceae
Codium sp2,Ulvophyceae
Cryptopodia dorsalis,Malacostraca
Cycloseris cyclolites,Anthozoa
Dendrilla sp4,Demospongiae
Dendrilla sp9,Demospongiae
Dictyopteris crassinervia,Phaeophyceae
Gonodactylaceus graphurus,Malacostraca
Gracilaria sp1,Florideophyceae
Gymnechinus epistichus,Echinoidea
Halimeda borneenses,Ulvophyceae
Halophila ovalis,Magnoliopsida
Huenia proteus,Amphibia
Hypoglossum sp1,Florideophyceae
Lithophyllum sp1,Florideophyceae
Mesonea radians,Stenolaemata
Microdictyon sp1,Ulvophyceae
Mycale sp9,Demospongiae
Nassarius glans,Gastropoda
Neopalicus jukesii,Malacostraca
Onigocia sp41,Actinopteri
Paramonacanthus lowei,Actinopteri
Peronella lesueuri,Echinoidea
Peyssonnelia sp1,Florideophyceae
Phos sp1,Gastropoda
Poraster superbus,Equisetopsida
Prionocidaris bispinosa,Echinoidea
Pupa sp1,Gastropoda
Scorpaenopsis furneauxi,Actinopteri
Sicyonia lancifer,Malacostraca
Spondylus wrightianus,Bivalvia
Sporochnus moorei,Phaeophyceae
Stelletta clavosa,Demospongiae
Stichopus horrens,Holothuroidea
Temnotrema bothryoides,Echinoidea
Teuchopora verrucosa,Arachnida
Thuretia australasia,Florideophyceae
Trachyphyllia geoffroyi,Anthozoa
Turbo gemmatus,Gastropoda
Udotea argentea,Ulvophyceae
Udotea sp1,Ulvophyceae
Actumnus squamosus,Malacostraca
Adeonella lichenoides,Gymnolaemata
Allogalathea elegans,Malacostraca
Anthenea sp1,Asteroidea
Chaetodiadema granulatum,Echinoidea
Jonas luteanus,Malacostraca
Chicoreus banksii,Gastropoda
Dardanus callichela,Malacostraca
Hyastenus convexus,Malacostraca
Lepidotrigla juv/unident,Actinopteri
Leucosia anatum,Malacostraca
Leucosia formosensis,Malacostraca
Lovenia elongata,Echinoidea
Metrodira subulata,Asteroidea
Micippa excavata,Malacostraca
Murex tenuirostrum,Gastropoda
Myra mammillaris,Malacostraca
Ophiarachnella infernalis,Ophiuroidea
Oreophorus reticulatus,Insecta
Pentaceraster sp63,Asteroidea
Phos senticosus,Gastropoda
Portunus granulatus,Malacostraca
Salmacis sphaeroides,Echinoidea
Schizomavella triquetra,Gymnolaemata
Schizoporella costulata,Gymnolaemata
Scutus unguis,Gastropoda
Strombus dilatatus,Gastropoda
Strombus variabilis,Gastropoda
Antennarius nummifer,Actinopteri
Discobotellina biperforata,Monothalamea
Portunus gracilimanus,Malacostraca
Solenocaulon sp1,Anthozoa
Urnalana whitei,Malacostraca
Eucrate unknown,Malacostraca
Psammoclemma sp9,Demospongiae
Xenospongia patelliformis,Demospongiae
Beania regularis,Gymnolaemata
Chondria fusifolia,Insecta
Chondria sp1,Insecta
Chondria succulenta,Florideophyceae
Dictyopteris australis,Phaeophyceae
Euplexaura sp6,Anthozoa
Gelidiopsis variabilis,Florideophyceae
Glabropilumnus seminudus,Malacostraca
Goniodiscaster rugosus,Insecta
Gracilaria sp4,Florideophyceae
Guaiagorgia sp3,Anthozoa
Heterosiphonia muelleri,Florideophyceae
Holothuria ocellata,Holothuroidea
Hypnea sp1,Florideophyceae
Laurencia sp1,Florideophyceae
Macrophthalmus telescopicus,Malacostraca
Malleus albus,Bivalvia
Microdictyon umbilicatum,Ulvophyceae
Parthenope longispinus,Malacostraca
Phyllodictyon anastomosans,Ulvophyceae
Pontocaris orientalis,Malacostraca
Solieria robusta,Florideophyceae
Suezichthys gracilis,Actinopteri
Temnotrema sp3,Echinoidea
Alertigorgia orientalis,Anthozoa
Belosquilla laevis,Malacostraca
