GENUS_SPECIES,taxonomic_class
Edwardsia sulcata,Anthozoa
Yoldia regularis,Bivalvia
Yoldiella sanesia,Bivalvia
Lacydoniidae ,Polychaeta
Odostomia dealbata,Gastropoda
Prunum boreale,Gastropoda
Lyonsiella ,Bivalvia
Phtisica ,Malacostraca
Aspidosiphon cumingii,Sipuncula
Antalis circumcinctum,Scaphopoda
Prionospio malmgreni,Polychaeta
Tortanus ,Hexanauplia
Pusillina pseudoareolata,Gastropoda
Amphilepis ingolfiana,Ophiuroidea
Golfingia flagrifera,Sipuncula
Curtitoma ovalis,Gastropoda
Solemya grandis,Bivalvia
Golfingia trichocephala,Sipuncula
Akanthophoreus gracilis,Malacostraca
Turbonilla gabbiana,Gastropoda
Brissopsis atlantica,Echinoidea
Oligobrachia floridana,Polychaeta
Siboglinum bayeri,Polychaeta
Siboglinum candidum,Polychaeta
Episiphon didymum,Scaphopoda
Onchnesoma squamatum,Sipuncula
Siboglinum mergophorum,Polychaeta
Lingulidae ,Lingulata
Diplobrachia floridiensis,Polychaeta
Nereilinum punctatum,Insecta
Compressidens ophiodon,Actinopteri
Echinocyamus grandiporus,Echinoidea
Ophiactis plana,Ophiuroidea
Busycotypus ,Gastropoda
Haploops fundiensis,Malacostraca
Thracia morrisoni,Bivalvia
Crassibrachia sandersi,Polychaeta
Acteon hebes,Gastropoda
Saturnia subovata,Bivalvia
Onchidoris aspersa,Gastropoda
Golfingia constricta,Sipuncula
Peloscolex gabriellae,Clitellata
Drilonereis caulleryi,Polychaeta
Mysella grippi,Bivalvia
Zoanthidae ,Anthozoa
Volutomitra groenlandica,Gastropoda
Asabellides ,Polychaeta
Psammonyx terranovae,Malacostraca
Cardiomya striata,Bivalvia
Amphiura grandisquama,Ophiuroidea
Ophiothamnus vicarius,Ophiuroidea
Ophiacantha aristata,Ophiuroidea
Aberranta enigmatica,Polychaeta
Naushonia ,Malacostraca
Odostomia winkleyi,Gastropoda
Gitana abyssicola,Malacostraca
Janthina globosa,Gastropoda
Coelopleurus floridianus,Echinoidea
Ophiura acenata,Ophiuroidea
Nuculana carpenteri,Bivalvia
Erythrops abyssorum,Malacostraca
Poromya ,Bivalvia
Tanaissus elongatus,Reptilia
Abyssoninoe winsnesae,Polychaeta
Bonellia thomensis,Magnoliopsida
Aceste bellidifera,Echinoidea
Polybrachia ,Polychaeta
Siphonodentalium occidentale,Scaphopoda
Tubificoides intermedius,Clitellata
Ampelisca declivitatis,Malacostraca
Harmothoe spinulosa,Polychaeta
Prunum roscidum,Gastropoda
Brissus ,Echinoidea
Cidaridae ,Echinoidea
Echinus alexandri,Echinoidea
Pentacta ,Holothuroidea
Polybrachia lepida,Polychaeta
Samythella ,Polychaeta
Boreotrophon abyssorum,Gastropoda
Aclis walleri,Gastropoda
Pleurotomella curta,Gastropoda
Prometor grandis,Polychaeta
Axinulus brevis,Bivalvia
Vibilia gracilenta,Malacostraca
Themiste alutacea,Sipuncula
Philine sinuata,Gastropoda
Schistomeringos rudolphii,Polychaeta
Thyone pseudofusus,Gastropoda
Donax ,Magnoliopsida
Strigilla pisiformis,Bivalvia
Paraonides neapolitana,Polychaeta
Polyschides pandionis,Scaphopoda
Astichopus ,Holothuroidea
Entalina platomodes,Scaphopoda
Paradiopatra ,Polychaeta
Paradiopatra quadricuspis,Polychaeta
Photidae ,Malacostraca
Neopodarke woodsholea,Polychaeta
Polyschides grandis,Scaphopoda
Pyramidella unifasciata,Gastropoda
Aeropsis rostrata,Echinoidea
Epitonium pandion,Aves
Pleurotomella blakeana,Gastropoda
Janiralata ,Malacostraca
Balcis sarsi,Gastropoda
Amage tumida,Polychaeta
Hemipodus armatus,Polychaeta
Loimia arborea,Polychaeta
Leodia sexiesperforata,Echinoidea
Aspidosiphon parvulus,Sipuncula
Ostrea ,Bivalvia
Emerita ,Malacostraca
Siboglinum atlanticum,Polychaeta
Colus parvus,Agaricomycetes
Eteone trilineata,Polychaeta
Pherusa aspera,Polychaeta
Harmothoe oerstedi,Polychaeta
Bathoxiphus ensiculus,Bivalvia
Cyclaspis longicaudata,Malacostraca
Spirorbis borealis,Polychaeta
Renilla ,Anthozoa
Odostomia virginica,Gastropoda
Eunice norvegica,Polychaeta
Syllides longocirratus,Polychaeta
Scolelepis quadridentata,Polychaeta
Echinocucumis ,Holothuroidea
Cylichna vortex,Gastropoda
Trochoderma ,Holothuroidea
Holothuria princeps,Holothuroidea
Dentalium carduum,Scaphopoda
Polygordius triestinus,Polychaeta
Metopa angustimana,Malacostraca
Harpinia truncata,Malacostraca
Prosuberites ,Demospongiae
Pennatulidae ,Anthozoa
Phyllophorus occidentalis,Holothuroidea
Cadulus pandionis,Scaphopoda
Delectopecten ,Bivalvia
Cyclopecten ,Bivalvia
Asterias rathbuni,Asteroidea
Leptochitonidae ,Polyplacophora
Ophiomyces mirabilis,Magnoliopsida
Corambe obscura,Gastropoda
Myrtea lens,Bivalvia
Sympleustes latipes,Gastropoda
Nymphon brevitarse,Pycnogonida
Ophiochiton ternispinus,Ophiuroidea
Pseudoikedella achaeta,Clitellata
Modiolus demissus,Bivalvia
Mesogastropoda ,Gastropoda
Colus hypollispus,Agaricomycetes
Aglaophamus verilli,Polychaeta
Ptychatractus ,Gastropoda
Paradentalium gouldii,Scaphopoda
Candidae ,Gymnolaemata
Sarsiflustra abyssicola,Actinopteri
Valvifera ,Malacostraca
Basommatophora ,Gastropoda
Retusa semen,Gastropoda
Thyone solida,Holothuroidea
Halacarus ,Arachnida
Cadulus cylindratus,Insecta
Lamprops ,Malacostraca
Ophiocten affinis,Ophiuroidea
Terebratulina septentrionalis,Rhynchonellata
Vermiliopsis biformis,Polychaeta
Jasmineira bermudensis,Polychaeta
Oenopota bicarinatus,Gastropoda
Proaeginina norvegica,Magnoliopsida
Samythella elongata,Polychaeta
Solariella maculata,Gastropoda
Spondylus ,Bivalvia
Rhinobrissus cuneus,Echinoidea
Pennatula borealis,Anthozoa
Ocypode ,Malacostraca
Pisione ,Polychaeta
Agassizia excentrica,Echinoidea
Cyclostomatida ,Stenolaemata
Aegisthidae ,Hexanauplia
Admete ,Gastropoda
Nuculana messanensis,Bivalvia
Diplobrachia ,Polychaeta
Siboglinum gosnoldae,Polychaeta
Siboglinum longicollum,Palaeacanthocephala
Autolytus emertoni,Polychaeta
Eurystheus ,Malacostraca
Janira ,Malacostraca
Echiurus ,Polychaeta
Gitanopsis arctica,Bivalvia
Ophelina abranchiata,Polychaeta
Myrtea pristiphora,Bivalvia
Plectodon ,Bivalvia
Leptasterias asteira,Asteroidea
Hutchinsoniella ,Cephalocarida
Prionospio aluta,Magnoliopsida
Pseudoscalibregma parva,Polychaeta
Acanella ,Anthozoa
Brevinucula verrilli,Bivalvia
Trochochaeta ,Polychaeta
Munidopsis curvirostra,Malacostraca
Heterotanais groenlandicus,Malacostraca
Protosuberites epiphytum,Demospongiae
Podoceropsis lindahli,Malacostraca
Hydrobia salsa,Gastropoda
Euphrosine borealis,Polychaeta
Porella plana,Gymnolaemata
Proceraea madeirensis,Polychaeta
Crangonyx pseudogracilis,Malacostraca
Caudina ,Holothuroidea
Posterula sarsi,Gymnolaemata
Platysquilloides enodis,Malacostraca
Ophiotholia mitrephora,Magnoliopsida
Ophiomyces frutectosus,Ophiuroidea
Neolampus rostellata,Echinoidea
Turbonilla francisquitana,Gastropoda
Nephtys schmitti,Polychaeta
Protodrilus symbioticus,Polychaeta
Bathymedon longimanus,Malacostraca
Neoleanira tetragona,Polychaeta
Ophiomitrella clavigera,Ophiuroidea
Tytthocope pygmaea,Malacostraca
Siphonomecus ,Sipunculidea
Janthina pallida,Gastropoda
Aricidea abranchiata,Polychaeta
Tachytrypane jeffreysii,Polychaeta
Hyalella ,Malacostraca
Amphiura griegi,Ophiuroidea
Histampica rugosa,Amphibia
Bylgides groenlandicus,Polychaeta
Myriotrochus ,Holothuroidea
Liljeborgia macronyx,Aves
Platynereis ,Polychaeta
Perioculodes ,Malacostraca
Romancheinidae ,Gymnolaemata
Gorgonia ,Anthozoa
Podocidaris sculpta,Echinoidea
Sluiterina ,Not assigned
Sluiterina sibogae,Polychaeta
Siboglinum fulgens,Polychaeta
Retimohnia caelata,Gastropoda
Aidia wallichiana,Magnoliopsida
Fagraea racemosa,Magnoliopsida
Fahrenheitia pendula,Magnoliopsida
Ficus chartacea,Magnoliopsida
Alangium ebenaceum,Magnoliopsida
Ficus fistulosa,Magnoliopsida
Ficus fulva,Magnoliopsida
Ficus glandulifera,Magnoliopsida
Ficus grossularioides,Magnoliopsida
Ficus lamponga,Magnoliopsida
Alangium griffithii,Magnoliopsida
Ficus obscura,Magnoliopsida
Ficus schwarzii,Magnoliopsida
Ficus scortechinii,Magnoliopsida
Ficus sinuaata,Gastropoda
Alangium nobile,Magnoliopsida
Ficus variegata,Gastropoda
Ficus vasculosa,Magnoliopsida
Flacourtia rukam,Magnoliopsida
Alangium ridleyi,Magnoliopsida
Gaertnera oblanceolata,Magnoliopsida
Galearia fulva,Magnoliopsida
Galearia maingayi,Magnoliopsida
Ganua mottleyana,Magnoliopsida
Ganua sp1,Magnoliopsida
Garcinia atroviridis,Magnoliopsida
Garcinia bancana,Magnoliopsida
Garcinia eugenifolia,Magnoliopsida
Albizia pedicellata,Magnoliopsida
Garcinia forbesii,Magnoliopsida
Garcinia griffithii,Magnoliopsida
Garcinia malaccensis,Magnoliopsida
Garcinia nervosa,Magnoliopsida
Garcinia nigrolineata,Magnoliopsida
Garcinia parvifolia,Magnoliopsida
Garcinia prainiana,Magnoliopsida
Garcinia pyrifera,Magnoliopsida
Garcinia rostrata,Magnoliopsida
Garcinia scortechinii,Magnoliopsida
Garcinia sp1,Magnoliopsida
Garcinia sp2,Magnoliopsida
Garcinia sp4,Magnoliopsida
Garcinia sp5,Magnoliopsida
Gardenia tubifera,Magnoliopsida
Gardeniopsis longifolia,Magnoliopsida
Gironniera nervosa,Magnoliopsida
Gironniera parvifolia,Magnoliopsida
Gironniera subaequalis,Magnoliopsida
Glochidion hypoleucum,Magnoliopsida
Glochidion obscurum,Magnoliopsida
Glochidion sericeum,Magnoliopsida
Glochidion sp1,Magnoliopsida
Glochidion superbum,Magnoliopsida
Glochidion wallichianum,Magnoliopsida
Gluta malayana,Magnoliopsida
Glycosmis chlorosperma,Magnoliopsida
Glycosmis sapindoides,Magnoliopsida
Glyptopetalum quadrangulare,Magnoliopsida
Gnetum gnemon,Gnetopsida
Gomphandra capitulata,Magnoliopsida
Gomphandra quadrifida,Magnoliopsida
Gomphandra sp1,Magnoliopsida
Gomphia serrata,Magnoliopsida
Goniothalamus macrophyllus,Magnoliopsida
Alchornea rugosa,Amphibia
Goniothalamus tortilipetalus,Magnoliopsida
Gonocaryum gracile,Magnoliopsida
Gonystylus maingayi,Magnoliopsida
Gordonia singaporiana,Magnoliopsida
Grewia antidesmaefolia,Magnoliopsida
Grewia blattifolia,Magnoliopsida
Grewia fibrocarpa,Magnoliopsida
Grewia laurifolia,Magnoliopsida
Grewia miqueliana,Magnoliopsida
Guioa sp1,Magnoliopsida
Gymnacranthera eugeniifolia,Magnoliopsida
Gymnacranthera forbesii,Magnoliopsida
Gynotroches axillaris,Magnoliopsida
Harmandia kunstleri,Bivalvia
Harpullia cupanioides,Magnoliopsida
Allophylus cobbe,Magnoliopsida
Hedyotis species,Magnoliopsida
Helicia attenuata,Magnoliopsida
Heliciopsis velutina,Gastropoda
Heritiera elata,Magnoliopsida
Heritiera javanica,Magnoliopsida
Heritiera simplicifolia,Magnoliopsida
Homalium caryophyllaceum,Magnoliopsida
Homalium dictyoneurum,Phaeophyceae
Homalium longifolium,Magnoliopsida
Alphonsea elliptica,Magnoliopsida
Hopea dryobalanoides,Magnoliopsida
Hopea mengarawan,Magnoliopsida
Hopea sangal,Magnoliopsida
Alphonsea maingayi,Magnoliopsida
Horsfieldia brachiata,Magnoliopsida
Horsfieldia crassifolia,Magnoliopsida
Horsfieldia flocculosa,Magnoliopsida
Horsfieldia fulva,Magnoliopsida
Horsfieldia polyspherula,Magnoliopsida
Horsfieldia stipulaceum,Magnoliopsida
Horsfieldia punctatifolia,Magnoliopsida
Horsfieldia sucosa,Magnoliopsida
Horsfieldia superba,Magnoliopsida
Horsfieldia tomentosa,Magnoliopsida
Horsfieldia wallichii,Magnoliopsida
Hunteria zeylanica,Magnoliopsida
Alseodaphne nigrescens,Magnoliopsida
Alseodaphne peduncularis,Magnoliopsida
Hypobathrium venulosum,Magnoliopsida
Hypobathrum racemosum,Magnoliopsida
Alseodaphne perakensis,Magnoliopsida
Iguanura wallichiana,Magnoliopsida
Ilex macrophylla,Magnoliopsida
Ilex sp1,Magnoliopsida
Alseodaphne sp1,Magnoliopsida
Alseodaphne sp2,Magnoliopsida
Intsia palembanica,Magnoliopsida
Irvingia malayana,Magnoliopsida
Alstonia angustiloba,Magnoliopsida
Ixonanthes icosandra,Magnoliopsida
Ixonanthes reticulata,Magnoliopsida
Ixora concinna,Magnoliopsida
Ixora congesta,Magnoliopsida
Ixora fuscotomento,Magnoliopsida
Ixora incrassatum,Magnoliopsida
Ixora kingstoni,Magnoliopsida
Ixora lobbii,Magnoliopsida
Ixora nigricans,Magnoliopsida
Ixora pendula,Magnoliopsida
Jackiopsis ornata,Magnoliopsida
Kibara coriacea,Magnoliopsida
Kibatalia maingayi,Magnoliopsida
Kingstonia nervosa,Dicotyledonae
Knema conferta,Magnoliopsida
Knema curtisii,Magnoliopsida
Knema furfuracea,Magnoliopsida
Knema hookeriana,Magnoliopsida
Knema intermedia,Magnoliopsida
Knema kunstleri,Magnoliopsida
Knema laurina,Magnoliopsida
Knema malayana,Magnoliopsida
Knema patentinervia,Magnoliopsida
Knema pseudolaurina,Magnoliopsida
Knema scortechinii,Magnoliopsida
Knema stenophylla,Insecta
Knema sumatrana,Magnoliopsida
Koilodepas longifolium,Magnoliopsida
Kokoona reflexa,Magnoliopsida
Koompassia malaccensis,Magnoliopsida
Lansium domesticum,Magnoliopsida
Lasianthus lowianus,Magnoliopsida
Lasianthus sp1,Magnoliopsida
Lepisanthes fruticosa,Magnoliopsida
Lepisanthes senegalensis,Magnoliopsida
Lepisanthes tetraphylla,Magnoliopsida
Lepisanthes griffithii,Magnoliopsida
Leptonychia glabra,Magnoliopsida
Licania splendens,Magnoliopsida
Lindera oxyphylla,Insecta
Anacolosa heptandra,Magnoliopsida
Lithocarpus conocarpa,Magnoliopsida
Lithocarpus curtisii,Magnoliopsida
Lithocarpus cyclophorus,Polypodiopsida
Lithocarpus ewyckii,Magnoliopsida
Lithocarpus lucida,Insecta
Lithocarpus rassa,Magnoliopsida
Lithocarpus wallichiana,Magnoliopsida
Lithocarpus wrayi,Magnoliopsida
Litsea castanea,Magnoliopsida
Litsea costalis,Magnoliopsida
Litsea elliptica,Magnoliopsida
Litsea erectinervia,Magnoliopsida
Litsea ferruginea,Magnoliopsida
Litsea firma,Magnoliopsida
Litsea grandis,Magnoliopsida
Litsea machilifolia,Magnoliopsida
Litsea magnifica,Magnoliopsida
Litsea nidularis,Magnoliopsida
Litsea resinosa,Magnoliopsida
Litsea tomentosa,Magnoliopsida
Litsea wrayi,Magnoliopsida
Lophopetalum floribundum,Magnoliopsida
Macaranga conifera,Magnoliopsida
Anaxagorea javanica,Magnoliopsida
Macaranga gigantea,Magnoliopsida
Macaranga hosei,Magnoliopsida
Macaranga hypoleuca,Magnoliopsida
Macaranga lowii,Magnoliopsida
Macaranga recurvata,Magnoliopsida
Madhuca laurifolia,Magnoliopsida
Madhuca malaccensis,Magnoliopsida
Mallotus griffithianus,Magnoliopsida
Mallotus leucodermis,Magnoliopsida
Mallotus penangensis,Magnoliopsida
Mangifera foetida,Magnoliopsida
Mangifera gracilipes,Magnoliopsida
Mangifera griffithii,Magnoliopsida
Mangifera indica,Magnoliopsida
Mangifera lagenifera,Magnoliopsida
Mangifera macrocarpa,Magnoliopsida
Mangifera magnifica,Magnoliopsida
Mangifera quadrifida,Magnoliopsida
Mangifera littorale,Magnoliopsida
Mangifera rufocostata,Magnoliopsida
Mangifera sp1,Magnoliopsida
Mangifera superba,Gastropoda
Mangifera swintonioides,Magnoliopsida
Mastixia pentandra,Magnoliopsida
Mastixia trichotoma,Arachnida
Medusanthera gracilis,Magnoliopsida
Melanochyla angustifolia,Magnoliopsida
Melanochyla auriculata,Magnoliopsida
Melanochyla caesia,Magnoliopsida
Melanochyla fulvinervia,Magnoliopsida
Melanochyla sp1,Magnoliopsida
Melanochyla tomentosa,Magnoliopsida
Melastoma malabathricum,Magnoliopsida
Melientha suavis,Magnoliopsida
Memecylon amplexicaule,Magnoliopsida
Memecylon cantleyi,Magnoliopsida
Memecylon dichotomum,Magnoliopsida
Memecylon excelsum,Magnoliopsida
Memecylon lilacinum,Magnoliopsida
Memecylon megacarpum,Magnoliopsida
Memecylon minutiflorum,Magnoliopsida
Memecylon oleifolium,Magnoliopsida
Memecylon oligoneurum,Magnoliopsida
Memecylon paniculatum,Magnoliopsida
Memecylon pubescens,Magnoliopsida
Memecylon wallichii,Magnoliopsida
Mesua cornerii,Magnoliopsida
Mesua ferrea,Magnoliopsida
Mesua grandis,Magnoliopsida
Mesua kunstleri,Magnoliopsida
Mesua lepidota,Magnoliopsida
Mesua racemosa,Magnoliopsida
Metadina trichotoma,Magnoliopsida
Mezzettia leptopoda,Magnoliopsida
Microdesmis caseariifolia,Magnoliopsida
Micromelum minutum,Magnoliopsida
Microtropis valida,Magnoliopsida
Anisophyllea corneri,Magnoliopsida
Miliusa longipes,Magnoliopsida
Millettia atropurpurea,Magnoliopsida
Millettia sp1,Magnoliopsida
Mischocarpus pentapetalus,Magnoliopsida
Anisoptera costata,Magnoliopsida
Mitrephora maingayi,Magnoliopsida
Monocarpia marginalis,Magnoliopsida
Anisoptera laevis,Magnoliopsida
Anisoptera megistocarpa,Magnoliopsida
Mussaendopsis beccariana,Magnoliopsida
Myristica cinnamomea,Magnoliopsida
Myristica maingayi,Magnoliopsida
Myristica malaccensis,Magnoliopsida
Myristica maxima,Magnoliopsida
Nauclea officinalis,Magnoliopsida
Neesia synandra,Magnoliopsida
Neobalanocarpus heimii,Magnoliopsida
Neolamarckia cadamba,Magnoliopsida
Neolitsea zeylanica,Magnoliopsida
Neoscortechinia kingii,Magnoliopsida
Neoscortechinia nicobarica,Magnoliopsida
Neoscortechinia sumatrensis,Magnoliopsida
Neouvaria foetida,Magnoliopsida
Nephelium costatum,Magnoliopsida
Nephelium eriopetalum,Magnoliopsida
Nephelium hamulatum,Magnoliopsida
Nephelium maingayi,Magnoliopsida
Nephelium ophiodes,Magnoliopsida
Nephelium pallens,Magnoliopsida
Nothaphoebe umbelliflora,Magnoliopsida
Ochanostachys amentacea,Magnoliopsida
Oncodostigma monosperma,Magnoliopsida
Oncosperma horridum,Magnoliopsida
Orania sylvicola,Insecta
Ormosia penangensis,Magnoliopsida
Ormosia venosa,Insecta
Antidesma coriaceum,Magnoliopsida
Osmelia maingayi,Magnoliopsida
Palaquium clarkeanum,Magnoliopsida
Antidesma cuspidata,Magnoliopsida
Palaquium gutta,Magnoliopsida
Palaquium hexandrum,Magnoliopsida
Palaquium maingayi,Magnoliopsida
Palaquium obovatum,Magnoliopsida
Palaquium stellatum,Magnoliopsida
Pandanus monotheca,Magnoliopsida
Pandanus yvanii,Magnoliopsida
Antidesma pendulum,Magnoliopsida
Paranephelium xestophyllum,Magnoliopsida
Parartocarpus bracteata,Magnoliopsida
Parashorea densiflora,Magnoliopsida
Parastemon urophyllus,Magnoliopsida
Parinari costata,Magnoliopsida
Parinari elmeri,Magnoliopsida
Parinari oblongifolia,Magnoliopsida
Parishia insignis,Magnoliopsida
Parishia paucijuga,Magnoliopsida
Parkia speciosa,Magnoliopsida
Antidesma velutinosum,Magnoliopsida
Paropsia vareciformis,Magnoliopsida
Pavetta graciliflora,Magnoliopsida
Pavetta sp1,Magnoliopsida
Payena lucida,Magnoliopsida
Payena maingayi,Magnoliopsida
Pentace strychnoidea,Magnoliopsida
Pentace triptera,Magnoliopsida
Pentaspadon motleyi,Magnoliopsida
Pentaspadon velutinus,Leotiomycetes
Pertusadina eurhyncha,Magnoliopsida
Phaeanthus crassipetalus,Magnoliopsida
Phaeanthus ophthalmicus,Magnoliopsida
Pholidocarpus macrocarpus,Magnoliopsida
Phyllanthus emblica,Magnoliopsida
Pimelodendron griffithianum,Magnoliopsida
Pimelodendron macrocarpum,Magnoliopsida
Pinanga malaiana,Magnoliopsida
Pinanga riparia,Magnoliopsida
Pithecellobium splendens,Magnoliopsida
Planchonella maingayi,Magnoliopsida
Planchonia grandis,Insecta
Platea latifolia,Magnoliopsida
Platea sp1,Magnoliopsida
Podocarpus motleyi,Pinopsida
Polyalthia cinnamomea,Magnoliopsida
Polyalthia clavigera,Magnoliopsida
Polyalthia glauca,Magnoliopsida
Polyalthia hypoleuca,Magnoliopsida
Polyalthia jenkinsii,Magnoliopsida
Polyalthia lateriflora,Magnoliopsida
Polyalthia obliqua,Magnoliopsida
Polyalthia rumphii,Magnoliopsida
Polyalthia sclerophylla,Magnoliopsida
Polyalthia stenopetala,Magnoliopsida
Polyalthia sumatrana,Magnoliopsida
Polyosma laete-virens,Magnoliopsida
Pometia pinnata,Magnoliopsida
Popowia pisocarpa,Magnoliopsida
Popowia tomentosa,Magnoliopsida
Porterandia anisophylla,Magnoliopsida
Pouteria malaccensis,Magnoliopsida
Prainea limpato,Magnoliopsida
Prismatomeris glabra,Magnoliopsida
Prismatomeris sp1,Magnoliopsida
Prunus arborea,Magnoliopsida
Prunus rufum,Magnoliopsida
Prunus grisea,Magnoliopsida
Aphanamixis polystachya,Magnoliopsida
Pseudoeugenia singaporensis,Magnoliopsida
Aphanamixis sumatrana,Magnoliopsida
Pseuduvaria macrophylla,Magnoliopsida
Psychotria griffithii,Magnoliopsida
Psychotria rostrata,Magnoliopsida
Psydrax maingayi,Magnoliopsida
Psydrax sp10,Magnoliopsida
Psydrax sp8,Magnoliopsida
Pteleocarpa lamponga,Magnoliopsida
Pternandra coerulescens,Magnoliopsida
Pternandra echinata,Magnoliopsida
Pterocymbium tubulatum,Magnoliopsida
Ptychopyxis caput-medusae,Magnoliopsida
Ptychopyxis costata,Magnoliopsida
Pyrenaria acuminata,Magnoliopsida
Quercus argentata,Magnoliopsida
Quercus gemelliflora,Magnoliopsida
Radermachera pinnata,Magnoliopsida
Reinwardtiodendron cinereum,Magnoliopsida
Aporusa aurea,Magnoliopsida
Rhodamnia cinerea,Magnoliopsida
Aporusa bracteosa,Magnoliopsida
Rinorea anguifera,Magnoliopsida
Rinorea horneri,Magnoliopsida
Rinorea sclerocarpa,Magnoliopsida
Aporusa confusa,Magnoliopsida
Rothmannia macrophylla,Magnoliopsida
Aporusa falcifera,Magnoliopsida
Ryparosa acuminata,Magnoliopsida
Ryparosa fasciculata,Magnoliopsida
Ryparosa kunstleri,Magnoliopsida
Aporusa globifera,Magnoliopsida
Sandoricum beccarianum,Magnoliopsida
Sandoricum koetjape,Magnoliopsida
Santiria apiculata,Magnoliopsida
Santiria conferta,Magnoliopsida
Santiria griffithii,Magnoliopsida
Santiria laevigata,Magnoliopsida
Santiria oblongifolia,Magnoliopsida
Aporusa lunata,Magnoliopsida
Santiria rubiginosa,Magnoliopsida
Santiria tomentosa,Magnoliopsida
Sapium baccatum,Magnoliopsida
Sapium discolor,Magnoliopsida
Saprosma scortechinii,Magnoliopsida
Saraca declinata,Magnoliopsida
Saraca thaipingensis,Magnoliopsida
Sarcotheca griffithii,Magnoliopsida
Sarcotheca monophylla,Magnoliopsida
Aporusa microstachya,Magnoliopsida
